Statistik från Skolverket, https://www.skolverket.se

Grundskola - Resultat nationella prov årskurs 9, provbetyg per kön - Engelska, Matematik och Svenska/svenska som andraspråk
Valt läsår: 2021/22

;;;;;;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;
Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Ämne;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Matematik;80,3;67,7;91,4;53;21;32;~100;~100;~100;11,3;11,2;11,3;
Vilhelmina;2462;Västerbottens län;24;Enskild;Svenska;..;..;..;..;..;..;..;..;..;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Enskild;Matematik;..;..;..;..;..;..;..;..;..;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Enskild;Engelska;..;..;..;..;..;..;..;..;..;..;..;..;
Vimmerby;0884;Kalmar län;08;Samtliga;Svenska;95,1;95,5;94,7;135;64;71;95,6;~100;..;13,1;14,8;11,5;
Vimmerby;0884;Kalmar län;08;Samtliga;Matematik;94,2;95,6;93,1;146;65;81;84,2;89,2;80,2;10,4;11,1;9,9;
Vimmerby;0884;Kalmar län;08;Samtliga;Engelska;93,5;91,2;95,4;145;62;83;95,2;~100;..;14,5;15,6;13,8;
Vimmerby;0884;Kalmar län;08;Samtliga;Svenska som andraspråk;76,9;..;..;10;..;..;..;..;..;6,5;..;..;
Vimmerby;0884;Kalmar län;08;Kommunal;Matematik;94,2;95,6;93,1;146;65;81;84,2;89,2;80,2;10,4;11,1;9,9;
Vimmerby;0884;Kalmar län;08;Kommunal;Engelska;93,5;91,2;95,4;145;62;83;95,2;~100;..;14,5;15,6;13,8;
Vimmerby;0884;Kalmar län;08;Kommunal;Svenska som andraspråk;76,9;..;..;10;..;..;..;..;..;6,5;..;..;
Vimmerby;0884;Kalmar län;08;Kommunal;Svenska;95,1;95,5;94,7;135;64;71;95,6;~100;..;13,1;14,8;11,5;
Vindeln;2404;Västerbottens län;24;Samtliga;Matematik;100,0;100,0;100,0;47;27;20;70,2;77,8;60,0;7,9;9,1;6,3;
Vindeln;2404;Västerbottens län;24;Samtliga;Svenska;100,0;100,0;100,0;44;26;18;100,0;100,0;100,0;12,8;13,5;11,8;
Vindeln;2404;Västerbottens län;24;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Vindeln;2404;Västerbottens län;24;Samtliga;Engelska;100,0;100,0;100,0;47;27;20;~100;~100;~100;13,9;14,2;13,6;
Vindeln;2404;Västerbottens län;24;Kommunal;Engelska;100,0;100,0;100,0;47;27;20;~100;~100;~100;13,9;14,2;13,6;
Vindeln;2404;Västerbottens län;24;Kommunal;Matematik;100,0;100,0;100,0;47;27;20;70,2;77,8;60,0;7,9;9,1;6,3;
Vindeln;2404;Västerbottens län;24;Kommunal;Svenska;100,0;100,0;100,0;44;26;18;100,0;100,0;100,0;12,8;13,5;11,8;
Vindeln;2404;Västerbottens län;24;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Vingåker;0428;Södermanlands län;04;Samtliga;Svenska som andraspråk;60,0;..;..;15;..;..;66,7;..;..;7,2;..;..;
Vingåker;0428;Södermanlands län;04;Samtliga;Svenska;90,7;82,8;95,7;68;24;44;~100;~100;~100;11,8;12,6;11,4;
Vingåker;0428;Södermanlands län;04;Samtliga;Engelska;83,0;78,9;85,5;83;30;53;89,2;~100;..;13,2;13,5;13,0;
Vingåker;0428;Södermanlands län;04;Samtliga;Matematik;87,0;81,6;90,3;87;31;56;67,8;77,4;62,5;7,8;8,2;7,5;
Vingåker;0428;Södermanlands län;04;Kommunal;Engelska;83,0;78,9;85,5;83;30;53;89,2;~100;..;13,2;13,5;13,0;
Vingåker;0428;Södermanlands län;04;Kommunal;Matematik;87,0;81,6;90,3;87;31;56;67,8;77,4;62,5;7,8;8,2;7,5;
Vingåker;0428;Södermanlands län;04;Kommunal;Svenska som andraspråk;60,0;..;..;15;..;..;66,7;..;..;7,2;..;..;
Vingåker;0428;Södermanlands län;04;Kommunal;Svenska;90,7;82,8;95,7;68;24;44;~100;~100;~100;11,8;12,6;11,4;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Engelska;67,5;68,2;66,9;301;145;156;96,7;..;~100;15,1;14,6;15,5;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Svenska som andraspråk;76,5;81,1;72,7;61;29;32;72,1;65,5;78,1;8,2;7,4;9,0;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Svenska;86,4;85,2;87,5;324;156;168;91,7;95,5;88,1;12,4;13,9;11,1;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Matematik;82,5;84,1;80,9;376;185;191;79,3;81,6;77,0;9,7;9,8;9,5;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Matematik;81,9;81,8;82,1;313;153;160;78,9;82,4;75,6;9,6;9,9;9,4;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Svenska;85,3;83,4;87,1;261;126;135;91,6;96,0;87,4;12,2;13,7;10,9;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Svenska som andraspråk;76,3;80,6;72,5;57;28;29;71,9;64,3;79,3;8,1;7,3;8,9;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Engelska;63,1;63,1;63,1;234;113;121;96,2;..;~100;14,9;14,3;15,4;
Vänersborg;1487;Västra Götalands län;14;Enskild;Engelska;90,5;97,0;85,4;67;32;35;~100;~100;100,0;15,9;15,5;16,2;
Vänersborg;1487;Västra Götalands län;14;Enskild;Matematik;85,1;97,0;75,6;63;32;31;81,0;78,1;83,9;10,0;9,6;10,3;
Vänersborg;1487;Västra Götalands län;14;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Vänersborg;1487;Västra Götalands län;14;Enskild;Svenska;91,3;93,8;89,2;63;30;33;92,1;~100;~100;13,3;15,0;11,7;
Vännäs;2460;Västerbottens län;24;Samtliga;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Vännäs;2460;Västerbottens län;24;Samtliga;Svenska;86,5;89,1;84,0;83;41;42;~100;~100;~100;13,2;14,2;12,3;
Vännäs;2460;Västerbottens län;24;Samtliga;Matematik;81,0;82,6;79,6;81;38;43;92,6;~100;~100;11,0;11,2;10,9;
Vännäs;2460;Västerbottens län;24;Samtliga;Engelska;91,0;91,3;90,7;91;42;49;100,0;100,0;100,0;16,4;16,4;16,4;
Vännäs;2460;Västerbottens län;24;Kommunal;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Vännäs;2460;Västerbottens län;24;Kommunal;Svenska;86,5;89,1;84,0;83;41;42;~100;~100;~100;13,2;14,2;12,3;
Vännäs;2460;Västerbottens län;24;Kommunal;Matematik;81,0;82,6;79,6;81;38;43;92,6;~100;~100;11,0;11,2;10,9;
Vännäs;2460;Västerbottens län;24;Kommunal;Engelska;91,0;91,3;90,7;91;42;49;100,0;100,0;100,0;16,4;16,4;16,4;
Värmdö;0120;Stockholms län;01;Samtliga;Svenska som andraspråk;70,8;..;..;17;..;..;58,8;..;..;6,6;..;..;
Värmdö;0120;Stockholms län;01;Samtliga;Svenska;84,5;84,0;85,0;442;199;243;92,5;95,5;90,1;12,6;13,6;11,9;
Värmdö;0120;Stockholms län;01;Samtliga;Engelska;86,1;85,1;87,0;471;211;260;98,7;~100;~100;16,3;16,5;16,2;
Värmdö;0120;Stockholms län;01;Samtliga;Matematik;87,4;86,3;88,3;478;214;264;85,1;86,9;83,7;11,5;11,5;11,4;
Värmdö;0120;Stockholms län;01;Kommunal;Matematik;86,7;85,3;87,7;429;186;243;84,6;86,6;83,1;11,4;11,4;11,4;
Värmdö;0120;Stockholms län;01;Kommunal;Engelska;85,7;84,4;86,6;424;184;240;98,8;~100;~100;16,2;16,3;16,0;
Värmdö;0120;Stockholms län;01;Kommunal;Svenska;84,7;84,1;85,2;399;174;225;92,0;94,8;89,8;12,4;13,3;11,7;
Värmdö;0120;Stockholms län;01;Kommunal;Svenska som andraspråk;70,8;..;..;17;..;..;58,8;..;..;6,6;..;..;
Värmdö;0120;Stockholms län;01;Enskild;Svenska;82,7;83,3;81,8;43;25;18;~100;100,0;~100;15,0;15,7;14,0;
Värmdö;0120;Stockholms län;01;Enskild;Engelska;90,4;90,0;90,9;47;27;20;~100;~100;100,0;17,8;17,4;18,3;
Värmdö;0120;Stockholms län;01;Enskild;Matematik;94,2;93,3;95,5;49;28;21;89,8;~100;~100;12,0;12,0;12,0;
Värnamo;0683;Jönköpings län;06;Samtliga;Svenska;91,4;92,5;90,5;297;135;162;93,9;~100;..;12,6;13,9;11,4;
Värnamo;0683;Jönköpings län;06;Samtliga;Matematik;90,7;90,5;90,9;371;171;200;84,9;86,0;84,0;10,8;11,0;10,7;
Värnamo;0683;Jönköpings län;06;Samtliga;Svenska som andraspråk;85,7;88,4;82,9;72;38;34;75,0;78,9;70,6;9,2;10,0;8,2;
Värnamo;0683;Jönköpings län;06;Samtliga;Engelska;89,5;87,3;91,4;366;165;201;96,7;96,4;97,0;14,7;15,0;14,5;
Värnamo;0683;Jönköpings län;06;Kommunal;Svenska som andraspråk;85,7;88,4;82,9;72;38;34;75,0;78,9;70,6;9,2;10,0;8,2;
Värnamo;0683;Jönköpings län;06;Kommunal;Engelska;89,5;87,3;91,4;366;165;201;96,7;96,4;97,0;14,7;15,0;14,5;
Värnamo;0683;Jönköpings län;06;Kommunal;Matematik;90,7;90,5;90,9;371;171;200;84,9;86,0;84,0;10,8;11,0;10,7;
Värnamo;0683;Jönköpings län;06;Kommunal;Svenska;91,4;92,5;90,5;297;135;162;93,9;~100;..;12,6;13,9;11,4;
Västervik;0883;Kalmar län;08;Samtliga;Svenska som andraspråk;89,3;84,2;..;25;..;..;56,0;62,5;..;7,0;8,4;..;
Västervik;0883;Kalmar län;08;Samtliga;Svenska;89,9;90,1;89,8;286;137;149;90,2;94,9;85,9;11,7;13,2;10,4;
Västervik;0883;Kalmar län;08;Samtliga;Engelska;86,1;87,1;85,1;298;149;149;94,6;96,0;93,3;14,5;14,8;14,1;
Västervik;0883;Kalmar län;08;Samtliga;Matematik;86,7;86,5;86,9;300;148;152;80,7;82,4;78,9;10,1;10,6;9,6;
Västervik;0883;Kalmar län;08;Kommunal;Svenska;90,8;91,0;90,7;238;121;117;89,9;94,2;85,5;11,7;13,1;10,3;
Västervik;0883;Kalmar län;08;Kommunal;Svenska som andraspråk;88,9;83,3;..;24;..;..;54,2;..;..;6,8;8,2;..;
Västervik;0883;Kalmar län;08;Kommunal;Engelska;85,5;86,8;84,1;247;131;116;95,5;96,2;94,8;14,5;14,8;14,2;
Västervik;0883;Kalmar län;08;Kommunal;Matematik;87,9;86,8;89,1;254;131;123;79,9;83,2;76,4;10,0;10,8;9,2;
Västervik;0883;Kalmar län;08;Enskild;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Västervik;0883;Kalmar län;08;Enskild;Engelska;89,5;90,0;89,2;51;18;33;90,2;~100;~100;14,4;15,1;13,9;
Västervik;0883;Kalmar län;08;Enskild;Matematik;80,7;85,0;78,4;46;17;29;84,8;~100;~100;10,4;8,8;11,4;
Västervik;0883;Kalmar län;08;Enskild;Svenska;85,7;84,2;86,5;48;16;32;~100;100,0;~100;11,6;13,8;10,5;
Västerås;1980;Västmanlands län;19;Samtliga;Svenska som andraspråk;91,1;82,8;94,9;183;52;131;59,6;75,0;53,4;6,9;8,9;6,1;
Västerås;1980;Västmanlands län;19;Samtliga;Svenska;88,7;88,0;89,4;1 389;675;714;90,1;93,2;87,1;12,3;13,3;11,3;
Västerås;1980;Västmanlands län;19;Samtliga;Matematik;90,2;89,1;91,2;1 596;741;855;81,0;80,4;81,5;10,6;10,6;10,7;
Västerås;1980;Västmanlands län;19;Samtliga;Engelska;91,3;90,5;92,0;1 613;752;861;93,1;93,9;92,3;15,0;15,3;14,7;
Västerås;1980;Västmanlands län;19;Kommunal;Engelska;92,8;92,5;93,0;1 026;444;582;89,8;90,5;89,2;13,9;14,1;13,8;
Västerås;1980;Västmanlands län;19;Kommunal;Matematik;90,9;89,6;91,9;1 007;431;576;76,0;74,2;77,3;9,8;9,6;9,9;
Västerås;1980;Västmanlands län;19;Kommunal;Svenska som andraspråk;91,3;85,7;93,7;145;41;104;54,5;73,2;47,1;6,2;8,4;5,4;
Västerås;1980;Västmanlands län;19;Kommunal;Svenska;90,3;89,3;91,1;855;385;470;84,9;89,1;81,5;11,3;12,4;10,3;
Västerås;1980;Västmanlands län;19;Enskild;Engelska;88,8;87,7;90,0;587;308;279;98,8;~100;~100;16,8;16,9;16,7;
Västerås;1980;Västmanlands län;19;Enskild;Svenska;86,3;86,3;86,2;534;290;244;98,3;~100;..;13,9;14,6;13,1;
Västerås;1980;Västmanlands län;19;Enskild;Matematik;89,1;88,3;90,0;589;310;279;89,6;89,0;90,3;12,1;11,9;12,3;
Västerås;1980;Västmanlands län;19;Enskild;Svenska som andraspråk;90,5;73,3;100,0;38;11;27;78,9;..;..;9,3;10,7;8,8;
Växjö;0780;Kronobergs län;07;Samtliga;Svenska;91,8;91,3;92,4;879;407;472;93,5;97,8;89,8;12,7;13,9;11,6;
Växjö;0780;Kronobergs län;07;Samtliga;Svenska som andraspråk;88,6;83,3;92,6;147;60;87;63,3;68,3;59,8;7,3;8,1;6,8;
Växjö;0780;Kronobergs län;07;Samtliga;Matematik;89,8;87,8;91,6;1 009;455;554;86,7;85,1;88,1;11,5;11,4;11,5;
Växjö;0780;Kronobergs län;07;Samtliga;Engelska;89,8;88,8;90,7;1 008;459;549;96,9;97,2;96,7;15,2;15,3;15,1;
Växjö;0780;Kronobergs län;07;Kommunal;Engelska;90,1;89,5;90,6;879;407;472;96,9;97,1;96,8;15,0;15,1;14,9;
Växjö;0780;Kronobergs län;07;Kommunal;Matematik;90,4;89,0;91,6;883;406;477;86,9;85,0;88,5;11,5;11,5;11,6;
Växjö;0780;Kronobergs län;07;Kommunal;Svenska som andraspråk;88,3;83,9;91,6;128;52;76;65,6;69,2;63,2;7,5;8,0;7,1;
Växjö;0780;Kronobergs län;07;Kommunal;Svenska;93,0;92,9;93,2;774;366;408;93,9;97,8;90,4;12,7;13,9;11,6;
Växjö;0780;Kronobergs län;07;Enskild;Svenska som andraspråk;90,5;..;100,0;19;..;..;..;..;..;6,2;..;4,5;
Växjö;0780;Kronobergs län;07;Enskild;Svenska;84,0;78,8;87,7;105;41;64;90,5;~100;..;12,6;14,6;11,3;
Växjö;0780;Kronobergs län;07;Enskild;Matematik;86,3;79,0;91,7;126;49;77;85,7;85,7;85,7;11,3;11,0;11,4;
Växjö;0780;Kronobergs län;07;Enskild;Engelska;88,4;83,9;91,7;129;52;77;~100;~100;~100;16,4;16,3;16,4;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Svenska;82,9;83,3;82,6;107;50;57;95,3;100,0;91,2;12,8;14,6;11,2;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Svenska som andraspråk;71,4;..;..;15;..;..;~100;..;..;8,8;..;..;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Matematik;71,3;67,1;75,0;107;47;60;86,9;89,4;85,0;11,2;11,6;10,8;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Engelska;77,3;72,9;81,3;116;51;65;~100;~100;100,0;15,4;15,7;15,1;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Engelska;77,3;72,9;81,3;116;51;65;~100;~100;100,0;15,4;15,7;15,1;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Matematik;71,3;67,1;75,0;107;47;60;86,9;89,4;85,0;11,2;11,6;10,8;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Svenska;82,9;83,3;82,6;107;50;57;95,3;100,0;91,2;12,8;14,6;11,2;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Svenska som andraspråk;71,4;..;..;15;..;..;~100;..;..;8,8;..;..;
Ydre;0512;Östergötlands län;05;Samtliga;Matematik;94,6;88,9;100,0;35;16;19;~100;~100;~100;12,9;14,7;11,4;
Ydre;0512;Östergötlands län;05;Samtliga;Svenska;97,0;94,1;100,0;32;16;16;~100;~100;~100;13,4;15,8;11,1;
Ydre;0512;Östergötlands län;05;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Ydre;0512;Östergötlands län;05;Samtliga;Engelska;91,9;83,3;100,0;34;15;19;~100;100,0;~100;15,2;16,5;14,2;
Ydre;0512;Östergötlands län;05;Kommunal;Matematik;94,6;88,9;100,0;35;16;19;~100;~100;~100;12,9;14,7;11,4;
Ydre;0512;Östergötlands län;05;Kommunal;Svenska;97,0;94,1;100,0;32;16;16;~100;~100;~100;13,4;15,8;11,1;
Ydre;0512;Östergötlands län;05;Kommunal;Engelska;91,9;83,3;100,0;34;15;19;~100;100,0;~100;15,2;16,5;14,2;
Ydre;0512;Östergötlands län;05;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Ystad;1286;Skåne län;12;Samtliga;Svenska;94,3;96,1;92,3;380;199;181;95,5;97,5;93,4;13,5;14,6;12,3;
Ystad;1286;Skåne län;12;Samtliga;Svenska som andraspråk;96,8;95,0;100,0;30;19;11;66,7;..;..;7,9;7,0;9,5;
Ystad;1286;Skåne län;12;Samtliga;Matematik;82,3;82,4;82,1;357;187;170;92,4;92,0;92,9;12,5;12,4;12,5;
Ystad;1286;Skåne län;12;Samtliga;Engelska;86,6;87,2;86,0;376;198;178;~100;~100;~100;16,4;16,2;16,6;
Ystad;1286;Skåne län;12;Kommunal;Engelska;88,8;87,3;90,2;285;137;148;~100;~100;~100;16,2;16,0;16,5;
Ystad;1286;Skåne län;12;Kommunal;Svenska som andraspråk;96,3;94,4;..;26;..;..;61,5;..;..;7,2;6,2;..;
Ystad;1286;Skåne län;12;Kommunal;Svenska;92,5;95,0;90,3;272;132;140;95,6;~100;..;13,5;14,6;12,6;
Ystad;1286;Skåne län;12;Kommunal;Matematik;80,1;80,3;79,9;257;126;131;94,6;94,4;94,7;12,8;12,8;12,7;
Ystad;1286;Skåne län;12;Enskild;Engelska;80,5;87,1;69,8;91;61;30;100,0;100,0;100,0;16,9;16,8;17,1;
Ystad;1286;Skåne län;12;Enskild;Matematik;88,5;87,1;90,7;100;61;39;87,0;86,9;87,2;11,7;11,7;11,7;
Ystad;1286;Skåne län;12;Enskild;Svenska;99,1;98,5;100,0;108;67;41;95,4;~100;~100;13,4;14,7;11,2;
Ystad;1286;Skåne län;12;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Älmhult;0765;Kronobergs län;07;Samtliga;Svenska som andraspråk;82,5;91,7;78,6;33;11;22;63,6;..;..;7,0;5,0;8,1;
Älmhult;0765;Kronobergs län;07;Samtliga;Matematik;93,0;98,8;87,5;160;83;77;82,5;84,3;80,5;10,8;11,2;10,3;
Älmhult;0765;Kronobergs län;07;Samtliga;Svenska;94,7;95,8;93,3;125;69;56;92,0;~100;..;12,7;13,6;11,6;
Älmhult;0765;Kronobergs län;07;Samtliga;Engelska;85,5;86,9;84,1;147;73;74;95,9;~100;~100;15,1;15,1;15,1;
Älmhult;0765;Kronobergs län;07;Kommunal;Svenska;93,9;94,6;93,1;107;53;54;91,6;~100;..;12,4;13,1;11,8;
Älmhult;0765;Kronobergs län;07;Kommunal;Svenska som andraspråk;85,3;91,7;81,8;29;11;18;65,5;..;~100;7,3;5,0;8,8;
Älmhult;0765;Kronobergs län;07;Kommunal;Engelska;85,8;85,3;86,3;127;58;69;96,1;~100;~100;15,0;14,6;15,4;
Älmhult;0765;Kronobergs län;07;Kommunal;Matematik;93,9;98,5;90,0;139;67;72;84,2;83,6;84,7;10,8;10,8;10,9;
Älmhult;0765;Kronobergs län;07;Enskild;Engelska;83,3;93,8;..;20;..;..;~100;100,0;..;15,4;17,0;..;
Älmhult;0765;Kronobergs län;07;Enskild;Svenska;100,0;100,0;..;18;..;..;~100;100,0;..;14,2;15,2;..;
Älmhult;0765;Kronobergs län;07;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Älmhult;0765;Kronobergs län;07;Enskild;Matematik;87,5;100,0;..;21;..;..;71,4;~100;..;10,2;12,8;..;
Älvdalen;2039;Dalarnas län;20;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Älvdalen;2039;Dalarnas län;20;Samtliga;Svenska;69,3;71,8;66,7;52;28;24;~100;100,0;~100;12,4;14,0;10,4;
Älvdalen;2039;Dalarnas län;20;Samtliga;Matematik;74,1;72,1;76,3;60;31;29;71,7;67,7;75,9;8,3;7,9;8,8;
Älvdalen;2039;Dalarnas län;20;Samtliga;Engelska;77,8;74,4;81,6;63;32;31;~100;~100;~100;14,9;15,2;14,5;
Älvdalen;2039;Dalarnas län;20;Kommunal;Svenska;69,3;71,8;66,7;52;28;24;~100;100,0;~100;12,4;14,0;10,4;
Älvdalen;2039;Dalarnas län;20;Kommunal;Matematik;74,1;72,1;76,3;60;31;29;71,7;67,7;75,9;8,3;7,9;8,8;
Älvdalen;2039;Dalarnas län;20;Kommunal;Engelska;77,8;74,4;81,6;63;32;31;~100;~100;~100;14,9;15,2;14,5;
Älvdalen;2039;Dalarnas län;20;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Älvkarleby;0319;Uppsala län;03;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Älvkarleby;0319;Uppsala län;03;Samtliga;Svenska;96,8;95,8;97,8;90;46;44;88,9;~100;..;12,0;13,5;10,4;
Älvkarleby;0319;Uppsala län;03;Samtliga;Engelska;94,1;96,2;91,7;95;51;44;~100;~100;100,0;14,8;14,5;15,2;
Älvkarleby;0319;Uppsala län;03;Samtliga;Matematik;95,0;98,1;91,7;96;52;44;77,1;76,9;77,3;10,2;10,4;10,0;
Älvkarleby;0319;Uppsala län;03;Kommunal;Matematik;95,7;100,0;91,9;66;32;34;74,2;71,9;76,5;9,7;9,8;9,5;
Älvkarleby;0319;Uppsala län;03;Kommunal;Engelska;94,2;96,9;91,9;65;31;34;~100;~100;100,0;14,5;14,3;14,8;
Älvkarleby;0319;Uppsala län;03;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Älvkarleby;0319;Uppsala län;03;Kommunal;Svenska;98,4;96,4;100,0;62;27;35;85,5;~100;..;11,3;12,8;10,1;
Älvkarleby;0319;Uppsala län;03;Enskild;Svenska;93,3;95,0;..;28;..;..;~100;100,0;..;13,5;14,5;..;
Älvkarleby;0319;Uppsala län;03;Enskild;Matematik;93,8;95,2;90,9;30;20;10;83,3;~100;..;11,4;11,3;11,8;
Älvkarleby;0319;Uppsala län;03;Enskild;Engelska;93,8;95,2;90,9;30;20;10;~100;~100;100,0;15,4;14,8;16,8;
Älvkarleby;0319;Uppsala län;03;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Svenska som andraspråk;88,2;..;..;15;..;..;~100;..;..;8,2;..;..;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Engelska;90,4;86,5;93,5;75;32;43;~100;~100;~100;13,6;12,8;14,2;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Matematik;92,8;89,2;95,7;77;33;44;67,5;66,7;68,2;7,8;7,5;8,0;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Svenska;89,4;82,8;94,6;59;24;35;91,5;~100;~100;11,7;12,0;11,4;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Svenska som andraspråk;88,2;..;..;15;..;..;~100;..;..;8,2;..;..;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Engelska;90,4;86,5;93,5;75;32;43;~100;~100;~100;13,6;12,8;14,2;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Matematik;92,8;89,2;95,7;77;33;44;67,5;66,7;68,2;7,8;7,5;8,0;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Svenska;89,4;82,8;94,6;59;24;35;91,5;~100;~100;11,7;12,0;11,4;
Ängelholm;1292;Skåne län;12;Samtliga;Svenska som andraspråk;78,0;62,5;88,0;32;10;22;59,4;..;..;6,6;6,3;6,8;
Ängelholm;1292;Skåne län;12;Samtliga;Svenska;92,2;93,4;90,8;400;212;188;96,3;97,2;95,2;13,4;14,2;12,6;
Ängelholm;1292;Skåne län;12;Samtliga;Matematik;92,0;90,5;93,5;437;220;217;89,0;90,0;88,0;11,6;11,6;11,6;
Ängelholm;1292;Skåne län;12;Samtliga;Engelska;90,5;88,9;92,2;430;216;214;97,0;96,8;97,2;15,7;15,5;15,9;
Ängelholm;1292;Skåne län;12;Kommunal;Svenska som andraspråk;78,0;62,5;88,0;32;10;22;59,4;..;..;6,6;6,3;6,8;
Ängelholm;1292;Skåne län;12;Kommunal;Engelska;90,5;88,9;92,2;430;216;214;97,0;96,8;97,2;15,7;15,5;15,9;
Ängelholm;1292;Skåne län;12;Kommunal;Matematik;92,0;90,5;93,5;437;220;217;89,0;90,0;88,0;11,6;11,6;11,6;
Ängelholm;1292;Skåne län;12;Kommunal;Svenska;92,2;93,4;90,8;400;212;188;96,3;97,2;95,2;13,4;14,2;12,6;
Åmål;1492;Västra Götalands län;14;Samtliga;Matematik;92,5;96,6;89,7;135;57;78;73,3;75,4;71,8;9,0;9,2;8,9;
Åmål;1492;Västra Götalands län;14;Samtliga;Engelska;84,9;94,9;78,2;124;56;68;~100;~100;~100;14,7;14,3;15,0;
Åmål;1492;Västra Götalands län;14;Samtliga;Svenska som andraspråk;90,2;100,0;84,6;37;15;22;75,7;~100;..;9,1;11,7;7,3;
Åmål;1492;Västra Götalands län;14;Samtliga;Svenska;91,4;93,2;90,2;96;41;55;87,5;~100;..;11,5;13,2;10,2;
Åmål;1492;Västra Götalands län;14;Kommunal;Svenska som andraspråk;90,2;100,0;84,6;37;15;22;75,7;~100;..;9,1;11,7;7,3;
Åmål;1492;Västra Götalands län;14;Kommunal;Engelska;84,9;94,9;78,2;124;56;68;~100;~100;~100;14,7;14,3;15,0;
Åmål;1492;Västra Götalands län;14;Kommunal;Matematik;92,5;96,6;89,7;135;57;78;73,3;75,4;71,8;9,0;9,2;8,9;
Åmål;1492;Västra Götalands län;14;Kommunal;Svenska;91,4;93,2;90,2;96;41;55;87,5;~100;..;11,5;13,2;10,2;
Ånge;2260;Västernorrlands län;22;Samtliga;Engelska;67,3;72,7;63,2;68;32;36;~100;~100;100,0;15,5;14,8;16,2;
Ånge;2260;Västernorrlands län;22;Samtliga;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Ånge;2260;Västernorrlands län;22;Samtliga;Svenska;86,3;82,9;88,9;82;34;48;~100;100,0;~100;12,7;13,6;12,0;
Ånge;2260;Västernorrlands län;22;Samtliga;Matematik;87,1;81,8;91,2;88;36;52;77,3;80,6;75,0;9,3;9,7;9,1;
Ånge;2260;Västernorrlands län;22;Kommunal;Engelska;67,4;72,5;63,3;60;29;31;~100;~100;100,0;15,4;14,5;16,3;
Ånge;2260;Västernorrlands län;22;Kommunal;Matematik;88,8;85,0;91,8;79;34;45;77,2;82,4;73,3;9,5;9,9;9,1;
