Statistik från Skolverket, https://www.skolverket.se

Grundskola - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2024/25

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel (%) elever behöriga till yrkesprog.;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;
Tomelilla;1270;Skåne län;12;Samtliga;Samtliga;113;85,0;79,6;69,9;69,9;
Tomelilla;1270;Skåne län;12;Kommunal;Flickor;55;~100;89,1;85,5;81,8;
Tomelilla;1270;Skåne län;12;Kommunal;Pojkar;58;..;70,7;55,2;58,6;
Tomelilla;1270;Skåne län;12;Kommunal;Samtliga;113;85,0;79,6;69,9;69,9;
Torsby;1737;Värmlands län;17;Samtliga;Flickor;36;72,2;72,2;72,2;61,1;
Torsby;1737;Värmlands län;17;Samtliga;Pojkar;64;87,5;87,5;85,9;75,0;
Torsby;1737;Värmlands län;17;Samtliga;Samtliga;100;82,0;82,0;81,0;70,0;
Torsby;1737;Värmlands län;17;Kommunal;Flickor;36;72,2;72,2;72,2;61,1;
Torsby;1737;Värmlands län;17;Kommunal;Pojkar;64;87,5;87,5;85,9;75,0;
Torsby;1737;Värmlands län;17;Kommunal;Samtliga;100;82,0;82,0;81,0;70,0;
Torsås;0834;Kalmar län;08;Samtliga;Flickor;30;..;76,7;76,7;76,7;
Torsås;0834;Kalmar län;08;Samtliga;Pojkar;37;~100;81,1;81,1;59,5;
Torsås;0834;Kalmar län;08;Samtliga;Samtliga;67;83,6;79,1;79,1;67,2;
Torsås;0834;Kalmar län;08;Kommunal;Flickor;30;..;76,7;76,7;76,7;
Torsås;0834;Kalmar län;08;Kommunal;Pojkar;37;~100;81,1;81,1;59,5;
Torsås;0834;Kalmar län;08;Kommunal;Samtliga;67;83,6;79,1;79,1;67,2;
Tranemo;1452;Västra Götalands län;14;Samtliga;Flickor;77;76,6;75,3;74,0;67,5;
Tranemo;1452;Västra Götalands län;14;Samtliga;Pojkar;65;76,9;75,4;67,7;70,8;
Tranemo;1452;Västra Götalands län;14;Samtliga;Samtliga;142;76,8;75,4;71,1;69,0;
Tranemo;1452;Västra Götalands län;14;Kommunal;Flickor;77;76,6;75,3;74,0;67,5;
Tranemo;1452;Västra Götalands län;14;Kommunal;Pojkar;65;76,9;75,4;67,7;70,8;
Tranemo;1452;Västra Götalands län;14;Kommunal;Samtliga;142;76,8;75,4;71,1;69,0;
Tranås;0687;Jönköpings län;06;Samtliga;Flickor;112;82,1;81,3;79,5;72,3;
Tranås;0687;Jönköpings län;06;Samtliga;Pojkar;115;82,6;81,7;79,1;78,3;
Tranås;0687;Jönköpings län;06;Samtliga;Samtliga;227;82,4;81,5;79,3;75,3;
Tranås;0687;Jönköpings län;06;Kommunal;Flickor;112;82,1;81,3;79,5;72,3;
Tranås;0687;Jönköpings län;06;Kommunal;Pojkar;115;82,6;81,7;79,1;78,3;
Tranås;0687;Jönköpings län;06;Kommunal;Samtliga;227;82,4;81,5;79,3;75,3;
Trelleborg;1287;Skåne län;12;Samtliga;Flickor;237;78,9;77,2;75,1;73,8;
Trelleborg;1287;Skåne län;12;Samtliga;Pojkar;304;79,9;78,9;76,3;74,7;
Trelleborg;1287;Skåne län;12;Samtliga;Samtliga;541;79,5;78,2;75,8;74,3;
Trelleborg;1287;Skåne län;12;Kommunal;Flickor;191;77,5;75,4;72,8;71,2;
Trelleborg;1287;Skåne län;12;Kommunal;Pojkar;243;77,8;76,5;73,3;71,2;
Trelleborg;1287;Skåne län;12;Kommunal;Samtliga;434;77,6;76,0;73,0;71,2;
Trelleborg;1287;Skåne län;12;Enskild;Flickor;46;84,8;84,8;84,8;84,8;
Trelleborg;1287;Skåne län;12;Enskild;Pojkar;61;88,5;88,5;88,5;88,5;
Trelleborg;1287;Skåne län;12;Enskild;Samtliga;107;86,9;86,9;86,9;86,9;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Flickor;350;84,0;82,6;80,3;77,7;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Pojkar;346;87,3;85,0;82,9;81,2;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Samtliga;696;85,6;83,8;81,6;79,5;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Flickor;282;81,9;80,5;78,7;75,9;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Pojkar;270;85,6;83,3;81,5;80,0;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Samtliga;552;83,7;81,9;80,1;77,9;
Trollhättan;1488;Västra Götalands län;14;Enskild;Flickor;68;92,6;91,2;86,8;85,3;
Trollhättan;1488;Västra Götalands län;14;Enskild;Pojkar;76;93,4;90,8;88,2;85,5;
Trollhättan;1488;Västra Götalands län;14;Enskild;Samtliga;144;93,1;91,0;87,5;85,4;
Trosa;0488;Södermanlands län;04;Samtliga;Flickor;77;92,2;89,6;83,1;85,7;
Trosa;0488;Södermanlands län;04;Samtliga;Pojkar;83;89,2;86,7;85,5;84,3;
Trosa;0488;Södermanlands län;04;Samtliga;Samtliga;160;90,6;88,1;84,4;85,0;
Trosa;0488;Södermanlands län;04;Kommunal;Flickor;77;92,2;89,6;83,1;85,7;
Trosa;0488;Södermanlands län;04;Kommunal;Pojkar;83;89,2;86,7;85,5;84,3;
Trosa;0488;Södermanlands län;04;Kommunal;Samtliga;160;90,6;88,1;84,4;85,0;
Tyresö;0138;Stockholms län;01;Samtliga;Flickor;356;90,4;88,8;87,6;84,0;
Tyresö;0138;Stockholms län;01;Samtliga;Pojkar;363;88,4;87,6;86,5;83,5;
Tyresö;0138;Stockholms län;01;Samtliga;Samtliga;719;89,4;88,2;87,1;83,7;
Tyresö;0138;Stockholms län;01;Kommunal;Flickor;276;90,2;88,0;86,6;82,2;
Tyresö;0138;Stockholms län;01;Kommunal;Pojkar;294;89,5;88,4;87,1;84,0;
Tyresö;0138;Stockholms län;01;Kommunal;Samtliga;570;89,8;88,2;86,8;83,2;
Tyresö;0138;Stockholms län;01;Enskild;Flickor;80;91,3;91,3;91,3;90,0;
Tyresö;0138;Stockholms län;01;Enskild;Pojkar;69;84,1;84,1;84,1;81,2;
Tyresö;0138;Stockholms län;01;Enskild;Samtliga;149;87,9;87,9;87,9;85,9;
Täby;0160;Stockholms län;01;Samtliga;Flickor;711;91,1;90,4;89,7;89,6;
Täby;0160;Stockholms län;01;Samtliga;Pojkar;686;92,3;91,4;90,7;88,5;
Täby;0160;Stockholms län;01;Samtliga;Samtliga;1 397;91,7;90,9;90,2;89,0;
Täby;0160;Stockholms län;01;Kommunal;Flickor;309;92,9;91,6;90,9;90,3;
Täby;0160;Stockholms län;01;Kommunal;Pojkar;295;93,2;92,5;92,5;89,8;
Täby;0160;Stockholms län;01;Kommunal;Samtliga;604;93,0;92,1;91,7;90,1;
Täby;0160;Stockholms län;01;Enskild;Flickor;402;89,8;89,6;88,8;89,1;
Täby;0160;Stockholms län;01;Enskild;Pojkar;391;91,6;90,5;89,3;87,5;
Täby;0160;Stockholms län;01;Enskild;Samtliga;793;90,7;90,0;89,0;88,3;
Töreboda;1473;Västra Götalands län;14;Samtliga;Flickor;46;78,3;76,1;76,1;76,1;
Töreboda;1473;Västra Götalands län;14;Samtliga;Pojkar;55;65,5;63,6;63,6;61,8;
Töreboda;1473;Västra Götalands län;14;Samtliga;Samtliga;101;71,3;69,3;69,3;68,3;
Töreboda;1473;Västra Götalands län;14;Kommunal;Flickor;46;78,3;76,1;76,1;76,1;
Töreboda;1473;Västra Götalands län;14;Kommunal;Pojkar;55;65,5;63,6;63,6;61,8;
Töreboda;1473;Västra Götalands län;14;Kommunal;Samtliga;101;71,3;69,3;69,3;68,3;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Flickor;330;86,7;86,7;84,2;82,1;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Pojkar;346;84,4;80,9;76,9;73,4;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Samtliga;676;85,5;83,7;80,5;77,7;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Flickor;270;86,7;86,7;84,1;81,5;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Pojkar;302;82,8;78,8;74,8;70,2;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Samtliga;572;84,6;82,5;79,2;75,5;
Uddevalla;1485;Västra Götalands län;14;Enskild;Flickor;60;..;..;..;..;
Uddevalla;1485;Västra Götalands län;14;Enskild;Pojkar;44;~100;~100;~100;~100;
Uddevalla;1485;Västra Götalands län;14;Enskild;Samtliga;104;90,4;90,4;87,5;89,4;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Flickor;137;74,5;73,7;73,7;68,6;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Pojkar;143;86,0;83,9;83,2;74,1;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Samtliga;280;80,4;78,9;78,6;71,4;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Flickor;137;74,5;73,7;73,7;68,6;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Pojkar;143;86,0;83,9;83,2;74,1;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Samtliga;280;80,4;78,9;78,6;71,4;
Umeå;2480;Västerbottens län;24;Samtliga;Flickor;762;86,1;84,8;82,8;80,7;
Umeå;2480;Västerbottens län;24;Samtliga;Pojkar;781;89,8;88,7;87,1;84,4;
Umeå;2480;Västerbottens län;24;Samtliga;Samtliga;1 543;87,9;86,8;85,0;82,6;
Umeå;2480;Västerbottens län;24;Kommunal;Flickor;593;86,3;85,2;83,5;81,6;
Umeå;2480;Västerbottens län;24;Kommunal;Pojkar;636;89,5;88,5;86,8;83,6;
Umeå;2480;Västerbottens län;24;Kommunal;Samtliga;1 229;88,0;86,9;85,2;82,7;
Umeå;2480;Västerbottens län;24;Enskild;Flickor;169;85,2;83,4;80,5;77,5;
Umeå;2480;Västerbottens län;24;Enskild;Pojkar;145;91,0;89,7;88,3;87,6;
Umeå;2480;Västerbottens län;24;Enskild;Samtliga;314;87,9;86,3;84,1;82,2;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Flickor;255;84,3;83,5;81,6;81,2;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Pojkar;275;89,1;88,0;87,3;85,1;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Samtliga;530;86,8;85,8;84,5;83,2;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Flickor;115;79,1;78,3;75,7;75,7;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Pojkar;145;85,5;84,1;83,4;82,8;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Samtliga;260;82,7;81,5;80,0;79,6;
Upplands Väsby;0114;Stockholms län;01;Enskild;Flickor;140;88,6;87,9;86,4;85,7;
Upplands Väsby;0114;Stockholms län;01;Enskild;Pojkar;130;93,1;92,3;91,5;87,7;
Upplands Väsby;0114;Stockholms län;01;Enskild;Samtliga;270;90,7;90,0;88,9;86,7;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Flickor;175;80,0;78,3;75,4;77,1;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Pojkar;231;87,0;85,7;83,5;82,3;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Samtliga;406;84,0;82,5;80,0;80,0;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Flickor;137;77,4;75,2;71,5;74,5;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Pojkar;193;85,0;83,4;80,8;80,3;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Samtliga;330;81,8;80,0;77,0;77,9;
Upplands-Bro;0139;Stockholms län;01;Enskild;Flickor;38;~100;~100;~100;..;
Upplands-Bro;0139;Stockholms län;01;Enskild;Pojkar;38;~100;~100;~100;~100;
Upplands-Bro;0139;Stockholms län;01;Enskild;Samtliga;76;93,4;93,4;93,4;89,5;
Uppsala;0380;Uppsala län;03;Samtliga;Flickor;1 325;85,3;84,6;83,6;81,5;
Uppsala;0380;Uppsala län;03;Samtliga;Pojkar;1 429;85,5;84,3;82,8;80,2;
Uppsala;0380;Uppsala län;03;Samtliga;Samtliga;2 754;85,4;84,5;83,2;80,9;
Uppsala;0380;Uppsala län;03;Kommunal;Flickor;899;82,3;81,4;80,8;77,8;
Uppsala;0380;Uppsala län;03;Kommunal;Pojkar;1 063;83,1;81,7;80,1;77,4;
Uppsala;0380;Uppsala län;03;Kommunal;Samtliga;1 962;82,7;81,6;80,4;77,6;
Uppsala;0380;Uppsala län;03;Enskild;Flickor;426;91,7;91,5;89,6;89,6;
Uppsala;0380;Uppsala län;03;Enskild;Pojkar;366;92,6;91,8;90,9;88,5;
Uppsala;0380;Uppsala län;03;Enskild;Samtliga;792;92,1;91,6;90,2;89,1;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Flickor;46;73,9;73,9;71,7;73,9;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Pojkar;43;72,1;72,1;65,1;72,1;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Samtliga;89;73,0;73,0;68,5;73,0;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Flickor;46;73,9;73,9;71,7;73,9;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Pojkar;43;72,1;72,1;65,1;72,1;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Samtliga;89;73,0;73,0;68,5;73,0;
Vadstena;0584;Östergötlands län;05;Samtliga;Flickor;29;72,4;69,0;69,0;62,1;
Vadstena;0584;Östergötlands län;05;Samtliga;Pojkar;44;79,5;72,7;68,2;68,2;
Vadstena;0584;Östergötlands län;05;Samtliga;Samtliga;73;76,7;71,2;68,5;65,8;
Vadstena;0584;Östergötlands län;05;Kommunal;Flickor;29;72,4;69,0;69,0;62,1;
Vadstena;0584;Östergötlands län;05;Kommunal;Pojkar;44;79,5;72,7;68,2;68,2;
Vadstena;0584;Östergötlands län;05;Kommunal;Samtliga;73;76,7;71,2;68,5;65,8;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Flickor;88;79,5;77,3;76,1;64,8;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Pojkar;89;75,3;68,5;66,3;53,9;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Samtliga;177;77,4;72,9;71,2;59,3;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Flickor;88;79,5;77,3;76,1;64,8;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Pojkar;89;75,3;68,5;66,3;53,9;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Samtliga;177;77,4;72,9;71,2;59,3;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;Flickor;35;62,9;62,9;62,9;57,1;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;Pojkar;33;72,7;72,7;72,7;51,5;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;Samtliga;68;67,6;67,6;67,6;54,4;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;Flickor;35;62,9;62,9;62,9;57,1;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;Pojkar;33;72,7;72,7;72,7;51,5;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;Samtliga;68;67,6;67,6;67,6;54,4;
Vallentuna;0115;Stockholms län;01;Samtliga;Flickor;184;87,5;86,4;84,8;82,6;
Vallentuna;0115;Stockholms län;01;Samtliga;Pojkar;245;88,6;86,1;84,1;82,9;
Vallentuna;0115;Stockholms län;01;Samtliga;Samtliga;429;88,1;86,2;84,4;82,8;
Vallentuna;0115;Stockholms län;01;Kommunal;Flickor;127;90,6;89,8;89,0;86,6;
Vallentuna;0115;Stockholms län;01;Kommunal;Pojkar;181;89,0;87,3;85,6;83,4;
Vallentuna;0115;Stockholms län;01;Kommunal;Samtliga;308;89,6;88,3;87,0;84,7;
Vallentuna;0115;Stockholms län;01;Enskild;Flickor;57;80,7;78,9;75,4;73,7;
Vallentuna;0115;Stockholms län;01;Enskild;Pojkar;64;87,5;82,8;79,7;81,3;
Vallentuna;0115;Stockholms län;01;Enskild;Samtliga;121;84,3;81,0;77,7;77,7;
Vansbro;2021;Dalarnas län;20;Samtliga;Flickor;40;70,0;70,0;67,5;70,0;
Vansbro;2021;Dalarnas län;20;Samtliga;Pojkar;44;77,3;72,7;68,2;65,9;
Vansbro;2021;Dalarnas län;20;Samtliga;Samtliga;84;73,8;71,4;67,9;67,9;
Vansbro;2021;Dalarnas län;20;Kommunal;Flickor;40;70,0;70,0;67,5;70,0;
Vansbro;2021;Dalarnas län;20;Kommunal;Pojkar;44;77,3;72,7;68,2;65,9;
Vansbro;2021;Dalarnas län;20;Kommunal;Samtliga;84;73,8;71,4;67,9;67,9;
Vara;1470;Västra Götalands län;14;Samtliga;Flickor;81;76,5;76,5;76,5;74,1;
Vara;1470;Västra Götalands län;14;Samtliga;Pojkar;106;78,3;77,4;74,5;68,9;
Vara;1470;Västra Götalands län;14;Samtliga;Samtliga;187;77,5;77,0;75,4;71,1;
Vara;1470;Västra Götalands län;14;Kommunal;Flickor;81;76,5;76,5;76,5;74,1;
Vara;1470;Västra Götalands län;14;Kommunal;Pojkar;106;78,3;77,4;74,5;68,9;
Vara;1470;Västra Götalands län;14;Kommunal;Samtliga;187;77,5;77,0;75,4;71,1;
Varberg;1383;Hallands län;13;Samtliga;Flickor;384;85,7;85,2;83,9;82,3;
Varberg;1383;Hallands län;13;Samtliga;Pojkar;428;83,2;82,2;81,1;80,1;
Varberg;1383;Hallands län;13;Samtliga;Samtliga;812;84,4;83,6;82,4;81,2;
Varberg;1383;Hallands län;13;Kommunal;Flickor;328;84,5;83,8;82,6;80,8;
Varberg;1383;Hallands län;13;Kommunal;Pojkar;378;81,2;80,2;79,4;78,6;
Varberg;1383;Hallands län;13;Kommunal;Samtliga;706;82,7;81,9;80,9;79,6;
Varberg;1383;Hallands län;13;Enskild;Flickor;56;~100;~100;..;..;
Varberg;1383;Hallands län;13;Enskild;Pojkar;50;~100;~100;~100;~100;
Varberg;1383;Hallands län;13;Enskild;Samtliga;106;95,3;95,3;92,5;91,5;
Vaxholm;0187;Stockholms län;01;Samtliga;Flickor;72;~100;~100;~100;~100;
Vaxholm;0187;Stockholms län;01;Samtliga;Pojkar;80;~100;~100;~100;~100;
Vaxholm;0187;Stockholms län;01;Samtliga;Samtliga;152;~100;96,7;96,1;95,4;
Vaxholm;0187;Stockholms län;01;Kommunal;Flickor;72;~100;~100;~100;~100;
Vaxholm;0187;Stockholms län;01;Kommunal;Pojkar;80;~100;~100;~100;~100;
Vaxholm;0187;Stockholms län;01;Kommunal;Samtliga;152;~100;96,7;96,1;95,4;
Vellinge;1233;Skåne län;12;Samtliga;Flickor;228;96,1;95,6;94,7;94,7;
Vellinge;1233;Skåne län;12;Samtliga;Pojkar;281;97,5;96,1;94,3;94,0;
Vellinge;1233;Skåne län;12;Samtliga;Samtliga;509;96,9;95,9;94,5;94,3;
Vellinge;1233;Skåne län;12;Kommunal;Flickor;156;96,2;95,5;94,2;94,2;
Vellinge;1233;Skåne län;12;Kommunal;Pojkar;192;96,9;94,8;92,2;92,2;
Vellinge;1233;Skåne län;12;Kommunal;Samtliga;348;96,6;95,1;93,1;93,1;
Vellinge;1233;Skåne län;12;Enskild;Flickor;72;~100;~100;~100;~100;
Vellinge;1233;Skåne län;12;Enskild;Pojkar;89;~100;~100;~100;~100;
Vellinge;1233;Skåne län;12;Enskild;Samtliga;161;~100;~100;~100;96,9;
Vetlanda;0685;Jönköpings län;06;Samtliga;Flickor;171;78,9;77,2;76,0;69,6;
Vetlanda;0685;Jönköpings län;06;Samtliga;Pojkar;180;74,4;72,2;69,4;65,0;
Vetlanda;0685;Jönköpings län;06;Samtliga;Samtliga;351;76,6;74,6;72,6;67,2;
Vetlanda;0685;Jönköpings län;06;Kommunal;Flickor;166;78,9;77,1;75,9;69,3;
Vetlanda;0685;Jönköpings län;06;Kommunal;Pojkar;173;74,6;72,3;69,4;65,3;
Vetlanda;0685;Jönköpings län;06;Kommunal;Samtliga;339;76,7;74,6;72,6;67,3;
Vetlanda;0685;Jönköpings län;06;Enskild;Flickor;5;..;..;..;..;
Vetlanda;0685;Jönköpings län;06;Enskild;Pojkar;7;~100;~100;~100;..;
Vetlanda;0685;Jönköpings län;06;Enskild;Samtliga;12;~100;~100;~100;~100;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Flickor;33;..;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Pojkar;38;~100;~100;~100;~100;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Samtliga;71;84,5;83,1;81,7;81,7;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Flickor;26;..;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Pojkar;34;~100;~100;~100;~100;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Samtliga;60;83,3;83,3;83,3;83,3;
Vilhelmina;2462;Västerbottens län;24;Enskild;Flickor;..;~100;~100;..;~100;
Vilhelmina;2462;Västerbottens län;24;Enskild;Pojkar;..;..;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Enskild;Samtliga;11;~100;~100;~100;~100;
Vimmerby;0884;Kalmar län;08;Samtliga;Flickor;87;75,9;74,7;73,6;69,0;
Vimmerby;0884;Kalmar län;08;Samtliga;Pojkar;93;80,6;79,6;79,6;76,3;
Vimmerby;0884;Kalmar län;08;Samtliga;Samtliga;180;78,3;77,2;76,7;72,8;
Vimmerby;0884;Kalmar län;08;Kommunal;Flickor;87;75,9;74,7;73,6;69,0;
Vimmerby;0884;Kalmar län;08;Kommunal;Pojkar;93;80,6;79,6;79,6;76,3;
Vimmerby;0884;Kalmar län;08;Kommunal;Samtliga;180;78,3;77,2;76,7;72,8;
Vindeln;2404;Västerbottens län;24;Samtliga;Flickor;41;82,9;80,5;80,5;80,5;
Vindeln;2404;Västerbottens län;24;Samtliga;Pojkar;28;71,4;71,4;71,4;67,9;
Vindeln;2404;Västerbottens län;24;Samtliga;Samtliga;69;78,3;76,8;76,8;75,4;
Vindeln;2404;Västerbottens län;24;Kommunal;Flickor;41;82,9;80,5;80,5;80,5;
Vindeln;2404;Västerbottens län;24;Kommunal;Pojkar;28;71,4;71,4;71,4;67,9;
Vindeln;2404;Västerbottens län;24;Kommunal;Samtliga;69;78,3;76,8;76,8;75,4;
Vingåker;0428;Södermanlands län;04;Samtliga;Flickor;37;75,7;75,7;75,7;75,7;
Vingåker;0428;Södermanlands län;04;Samtliga;Pojkar;40;70,0;67,5;65,0;55,0;
Vingåker;0428;Södermanlands län;04;Samtliga;Samtliga;77;72,7;71,4;70,1;64,9;
Vingåker;0428;Södermanlands län;04;Kommunal;Flickor;37;75,7;75,7;75,7;75,7;
Vingåker;0428;Södermanlands län;04;Kommunal;Pojkar;40;70,0;67,5;65,0;55,0;
Vingåker;0428;Södermanlands län;04;Kommunal;Samtliga;77;72,7;71,4;70,1;64,9;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Flickor;79;77,2;77,2;72,2;70,9;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Pojkar;77;79,2;76,6;71,4;70,1;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Samtliga;156;78,2;76,9;71,8;70,5;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Flickor;79;77,2;77,2;72,2;70,9;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Pojkar;77;79,2;76,6;71,4;70,1;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Samtliga;156;78,2;76,9;71,8;70,5;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Flickor;207;82,1;79,2;76,3;74,9;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Pojkar;243;82,3;79,8;77,0;77,8;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Samtliga;450;82,2;79,6;76,7;76,4;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Flickor;164;81,7;78,0;75,6;75,6;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Pojkar;212;82,1;79,2;75,9;76,9;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Samtliga;376;81,9;78,7;75,8;76,3;
Vänersborg;1487;Västra Götalands län;14;Enskild;Flickor;43;83,7;83,7;79,1;72,1;
Vänersborg;1487;Västra Götalands län;14;Enskild;Pojkar;31;83,9;83,9;83,9;83,9;
Vänersborg;1487;Västra Götalands län;14;Enskild;Samtliga;74;83,8;83,8;81,1;77,0;
Vännäs;2460;Västerbottens län;24;Samtliga;Flickor;51;82,4;80,4;80,4;80,4;
Vännäs;2460;Västerbottens län;24;Samtliga;Pojkar;52;88,5;82,7;82,7;80,8;
Vännäs;2460;Västerbottens län;24;Samtliga;Samtliga;103;85,4;81,6;81,6;80,6;
Vännäs;2460;Västerbottens län;24;Kommunal;Flickor;51;82,4;80,4;80,4;80,4;
Vännäs;2460;Västerbottens län;24;Kommunal;Pojkar;52;88,5;82,7;82,7;80,8;
Vännäs;2460;Västerbottens län;24;Kommunal;Samtliga;103;85,4;81,6;81,6;80,6;
Värmdö;0120;Stockholms län;01;Samtliga;Flickor;219;85,8;85,4;83,1;84,5;
Värmdö;0120;Stockholms län;01;Samtliga;Pojkar;262;91,6;90,8;89,3;86,6;
Värmdö;0120;Stockholms län;01;Samtliga;Samtliga;481;89,0;88,4;86,5;85,7;
Värmdö;0120;Stockholms län;01;Kommunal;Flickor;163;83,4;82,8;79,8;81,6;
Värmdö;0120;Stockholms län;01;Kommunal;Pojkar;204;89,7;88,7;86,8;83,3;
Värmdö;0120;Stockholms län;01;Kommunal;Samtliga;367;86,9;86,1;83,7;82,6;
Värmdö;0120;Stockholms län;01;Enskild;Flickor;56;~100;~100;~100;~100;
Värmdö;0120;Stockholms län;01;Enskild;Pojkar;58;~100;~100;~100;~100;
Värmdö;0120;Stockholms län;01;Enskild;Samtliga;114;95,6;95,6;95,6;95,6;
Värnamo;0683;Jönköpings län;06;Samtliga;Flickor;230;80,0;79,6;79,6;76,1;
Värnamo;0683;Jönköpings län;06;Samtliga;Pojkar;208;71,2;70,7;69,7;68,8;
Värnamo;0683;Jönköpings län;06;Samtliga;Samtliga;438;75,8;75,3;74,9;72,6;
Värnamo;0683;Jönköpings län;06;Kommunal;Flickor;230;80,0;79,6;79,6;76,1;
Värnamo;0683;Jönköpings län;06;Kommunal;Pojkar;208;71,2;70,7;69,7;68,8;
Värnamo;0683;Jönköpings län;06;Kommunal;Samtliga;438;75,8;75,3;74,9;72,6;
Västervik;0883;Kalmar län;08;Samtliga;Flickor;216;78,2;77,8;75,5;73,6;
Västervik;0883;Kalmar län;08;Samtliga;Pojkar;190;77,4;76,8;74,2;73,2;
Västervik;0883;Kalmar län;08;Samtliga;Samtliga;406;77,8;77,3;74,9;73,4;
Västervik;0883;Kalmar län;08;Kommunal;Flickor;189;78,3;77,8;75,1;73,0;
Västervik;0883;Kalmar län;08;Kommunal;Pojkar;167;74,3;73,7;70,7;69,5;
Västervik;0883;Kalmar län;08;Kommunal;Samtliga;356;76,4;75,8;73,0;71,3;
Västervik;0883;Kalmar län;08;Enskild;Flickor;27;77,8;77,8;77,8;77,8;
Västervik;0883;Kalmar län;08;Enskild;Pojkar;23;100,0;100,0;100,0;100,0;
Västervik;0883;Kalmar län;08;Enskild;Samtliga;50;88,0;88,0;88,0;88,0;
