Statistik från Skolverket, https://www.skolverket.se

Grundskola - Resultat nationella prov årskurs 9, provbetyg per kön - Engelska, Matematik och Svenska/svenska som andraspråk
Valt läsår: 2018/19

;;;;;;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;
Skara;1495;Västra Götalands län;14;Samtliga;Svenska som andraspråk;75,0;..;..;15;..;..;~100;..;..;8,2;..;..;
Skara;1495;Västra Götalands län;14;Kommunal;Engelska;93,3;100,0;88,6;168;75;93;91,7;90,7;92,5;13,2;13,1;13,3;
Skara;1495;Västra Götalands län;14;Kommunal;Svenska som andraspråk;73,7;..;..;14;..;..;~100;..;..;7,5;..;..;
Skara;1495;Västra Götalands län;14;Kommunal;Svenska;97,5;98,6;96,7;157;69;88;95,5;~100;..;12,7;14,0;11,7;
Skara;1495;Västra Götalands län;14;Kommunal;Matematik;96,1;98,7;94,3;173;74;99;82,7;83,8;81,8;10,4;10,9;10,1;
Skara;1495;Västra Götalands län;14;Enskild;Engelska;91,7;91,7;91,7;33;22;11;~100;~100;100,0;15,8;15,3;16,6;
Skara;1495;Västra Götalands län;14;Enskild;Matematik;88,9;91,7;83,3;32;22;10;~100;~100;..;12,3;12,0;12,8;
Skara;1495;Västra Götalands län;14;Enskild;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Skara;1495;Västra Götalands län;14;Enskild;Svenska;94,3;95,7;91,7;33;22;11;~100;~100;100,0;14,8;15,1;14,1;
Skellefteå;2482;Västerbottens län;24;Samtliga;Svenska som andraspråk;68,4;75,9;64,0;54;22;32;61,1;54,5;65,6;7,3;7,3;7,3;
Skellefteå;2482;Västerbottens län;24;Samtliga;Matematik;90,8;91,9;89,7;737;353;384;84,0;84,1;83,9;10,6;10,7;10,5;
Skellefteå;2482;Västerbottens län;24;Samtliga;Svenska;95,9;96,6;95,2;701;341;360;95,4;97,7;93,3;13,5;14,8;12,3;
Skellefteå;2482;Västerbottens län;24;Samtliga;Engelska;90,8;93,5;88,3;737;359;378;97,3;97,8;96,8;15,2;15,2;15,2;
Skellefteå;2482;Västerbottens län;24;Kommunal;Svenska;95,9;96,8;95,1;679;331;348;95,6;97,9;93,4;13,6;14,9;12,3;
Skellefteå;2482;Västerbottens län;24;Kommunal;Svenska som andraspråk;68,4;75,9;64,0;54;22;32;61,1;54,5;65,6;7,3;7,3;7,3;
Skellefteå;2482;Västerbottens län;24;Kommunal;Matematik;90,6;92,0;89,4;715;343;372;83,5;83,7;83,3;10,5;10,6;10,3;
Skellefteå;2482;Västerbottens län;24;Kommunal;Engelska;90,6;93,6;88,0;715;349;366;97,2;97,7;96,7;15,2;15,3;15,2;
Skellefteå;2482;Västerbottens län;24;Enskild;Engelska;95,7;90,9;100,0;22;10;12;100,0;100,0;100,0;15,2;14,0;16,3;
Skellefteå;2482;Västerbottens län;24;Enskild;Matematik;95,7;90,9;100,0;22;10;12;100,0;100,0;100,0;14,4;13,8;15,0;
Skellefteå;2482;Västerbottens län;24;Enskild;Svenska;95,7;90,9;100,0;22;10;12;~100;..;~100;11,8;11,5;12,1;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Matematik;90,2;78,3;100,0;46;18;28;78,3;~100;..;9,2;12,2;7,3;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Svenska;88,9;85,7;91,7;40;18;22;77,5;~100;..;11,0;12,9;9,4;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Engelska;84,3;73,9;92,9;43;17;26;~100;~100;~100;14,1;12,8;15,0;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Svenska;88,9;85,7;91,7;40;18;22;77,5;~100;..;11,0;12,9;9,4;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Matematik;90,2;78,3;100,0;46;18;28;78,3;~100;..;9,2;12,2;7,3;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Engelska;84,3;73,9;92,9;43;17;26;~100;~100;~100;14,1;12,8;15,0;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Skurup;1264;Skåne län;12;Samtliga;Svenska som andraspråk;84,6;..;..;11;..;..;..;..;..;6,4;..;..;
Skurup;1264;Skåne län;12;Samtliga;Svenska;96,0;98,4;93,5;119;61;58;100,0;100,0;100,0;13,3;13,8;12,7;
Skurup;1264;Skåne län;12;Samtliga;Matematik;93,4;92,5;94,3;128;62;66;64,1;62,9;65,2;8,0;8,0;8,1;
Skurup;1264;Skåne län;12;Samtliga;Engelska;91,2;92,5;90,0;125;62;63;88,8;91,9;85,7;13,5;13,6;13,5;
Skurup;1264;Skåne län;12;Kommunal;Engelska;91,2;92,5;90,0;125;62;63;88,8;91,9;85,7;13,5;13,6;13,5;
Skurup;1264;Skåne län;12;Kommunal;Svenska;96,0;98,4;93,5;119;61;58;100,0;100,0;100,0;13,3;13,8;12,7;
Skurup;1264;Skåne län;12;Kommunal;Matematik;93,4;92,5;94,3;128;62;66;64,1;62,9;65,2;8,0;8,0;8,1;
Skurup;1264;Skåne län;12;Kommunal;Svenska som andraspråk;84,6;..;..;11;..;..;..;..;..;6,4;..;..;
Skövde;1496;Västra Götalands län;14;Samtliga;Svenska;94,5;95,4;93,7;494;226;268;96,6;97,3;95,9;13,6;14,9;12,5;
Skövde;1496;Västra Götalands län;14;Samtliga;Matematik;93,2;94,3;92,3;546;248;298;85,3;84,7;85,9;11,1;11,2;11,1;
Skövde;1496;Västra Götalands län;14;Samtliga;Engelska;91,8;92,8;91,0;538;244;294;98,3;~100;..;15,7;16,0;15,5;
Skövde;1496;Västra Götalands län;14;Samtliga;Svenska som andraspråk;87,1;84,6;88,9;54;22;32;64,8;72,7;59,4;7,7;9,1;6,8;
Skövde;1496;Västra Götalands län;14;Kommunal;Svenska som andraspråk;87,1;84,6;88,9;54;22;32;64,8;72,7;59,4;7,7;9,1;6,8;
Skövde;1496;Västra Götalands län;14;Kommunal;Svenska;94,6;95,7;93,7;490;222;268;96,5;97,3;95,9;13,6;14,9;12,5;
Skövde;1496;Västra Götalands län;14;Kommunal;Engelska;91,9;93,0;91,0;534;240;294;98,3;~100;..;15,7;16,0;15,5;
Skövde;1496;Västra Götalands län;14;Kommunal;Matematik;93,3;94,6;92,3;542;244;298;85,4;84,8;85,9;11,1;11,2;11,1;
Skövde;1496;Västra Götalands län;14;Enskild;Engelska;..;..;.;..;..;.;..;..;.;..;..;.;
Skövde;1496;Västra Götalands län;14;Enskild;Matematik;..;..;.;..;..;.;..;..;.;..;..;.;
Skövde;1496;Västra Götalands län;14;Enskild;Svenska;..;..;.;..;..;.;..;..;.;..;..;.;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Svenska;92,0;90,5;93,5;81;38;43;92,6;~100;~100;12,3;13,3;11,5;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Matematik;92,7;95,7;90,0;89;44;45;86,5;..;~100;10,6;9,4;11,7;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Engelska;93,8;95,7;92,0;89;43;46;~100;~100;~100;14,9;14,1;15,7;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Svenska;92,0;90,5;93,5;81;38;43;92,6;~100;~100;12,3;13,3;11,5;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Matematik;92,7;95,7;90,0;89;44;45;86,5;..;~100;10,6;9,4;11,7;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Engelska;93,8;95,7;92,0;89;43;46;~100;~100;~100;14,9;14,1;15,7;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Svenska;88,3;86,7;89,9;158;78;80;93,7;~100;..;12,2;13,7;10,7;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Matematik;86,0;86,5;85,5;184;90;94;65,8;63,3;68,1;8,1;7,8;8,5;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Engelska;82,7;82,7;82,7;177;86;91;92,1;94,2;90,1;13,5;13,7;13,3;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Svenska som andraspråk;74,3;..;81,0;26;..;..;76,9;..;64,7;8,8;..;7,2;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Engelska;82,7;82,7;82,7;177;86;91;92,1;94,2;90,1;13,5;13,7;13,3;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Matematik;86,0;86,5;85,5;184;90;94;65,8;63,3;68,1;8,1;7,8;8,5;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Svenska som andraspråk;74,3;..;81,0;26;..;..;76,9;..;64,7;8,8;..;7,2;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Svenska;88,3;86,7;89,9;158;78;80;93,7;~100;..;12,2;13,7;10,7;
Sollentuna;0163;Stockholms län;01;Samtliga;Engelska;85,1;82,3;87,6;797;359;438;98,4;~100;..;16,6;16,6;16,7;
Sollentuna;0163;Stockholms län;01;Samtliga;Svenska;83,2;78,5;87,5;690;306;384;98,3;~100;..;15,2;15,8;14,6;
Sollentuna;0163;Stockholms län;01;Samtliga;Matematik;92,7;93,6;92,0;868;408;460;90,2;90,0;90,4;13,1;13,1;13,2;
Sollentuna;0163;Stockholms län;01;Samtliga;Svenska som andraspråk;85,0;89,1;82,0;90;40;50;73,3;72,5;74,0;9,2;9,1;9,3;
Sollentuna;0163;Stockholms län;01;Kommunal;Engelska;82,5;79,5;85,3;609;279;330;98,4;~100;..;16,8;16,8;16,7;
Sollentuna;0163;Stockholms län;01;Kommunal;Svenska;81,0;75,5;86,1;542;244;298;98,2;~100;..;15,2;15,9;14,6;
Sollentuna;0163;Stockholms län;01;Kommunal;Svenska som andraspråk;82,6;85,7;80,5;56;23;33;66,1;65,2;66,7;8,5;8,7;8,4;
Sollentuna;0163;Stockholms län;01;Kommunal;Matematik;91,9;92,9;91,0;678;326;352;91,3;91,4;91,2;13,3;13,4;13,3;
Sollentuna;0163;Stockholms län;01;Enskild;Svenska;92,5;92,5;92,5;148;62;86;~100;~100;~100;15,1;15,6;14,8;
Sollentuna;0163;Stockholms län;01;Enskild;Matematik;96,0;96,5;95,6;190;82;108;86,3;84,1;88,0;12,4;11,7;13,0;
Sollentuna;0163;Stockholms län;01;Enskild;Engelska;94,9;94,1;95,6;188;80;108;~100;~100;~100;16,2;15,7;16,6;
Sollentuna;0163;Stockholms län;01;Enskild;Svenska som andraspråk;89,5;94,4;85,0;34;17;17;85,3;~100;~100;10,4;9,7;11,0;
Solna;0184;Stockholms län;01;Samtliga;Svenska som andraspråk;69,2;..;77,8;25;..;..;72,0;..;65,0;8,2;..;7,3;
Solna;0184;Stockholms län;01;Samtliga;Svenska;91,5;90,7;92,3;395;193;202;~100;100,0;~100;15,0;16,0;14,1;
Solna;0184;Stockholms län;01;Samtliga;Engelska;88,0;88,9;87,1;418;201;217;97,1;~100;..;15,8;16,1;15,5;
Solna;0184;Stockholms län;01;Samtliga;Matematik;88,8;88,1;89,6;421;199;222;85,0;86,9;83,3;11,1;11,5;10,7;
Solna;0184;Stockholms län;01;Kommunal;Matematik;90,2;90,7;89,8;285;137;148;86,3;90,5;82,4;11,4;11,9;10,9;
Solna;0184;Stockholms län;01;Kommunal;Svenska;94,3;95,0;93,6;260;132;128;~100;100,0;~100;15,4;16,2;14,6;
Solna;0184;Stockholms län;01;Kommunal;Svenska som andraspråk;67,6;..;76,9;23;..;..;69,6;..;63,2;7,9;..;7,0;
Solna;0184;Stockholms län;01;Kommunal;Engelska;86,8;89,4;84,3;275;135;140;96,0;~100;..;15,7;16,1;15,4;
Solna;0184;Stockholms län;01;Enskild;Svenska;86,5;82,4;90,2;135;61;74;~100;100,0;~100;14,2;15,5;13,2;
Solna;0184;Stockholms län;01;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Solna;0184;Stockholms län;01;Enskild;Matematik;86,1;82,7;89,2;136;62;74;82,4;79,0;85,1;10,4;10,6;10,2;
Solna;0184;Stockholms län;01;Enskild;Engelska;90,5;88,0;92,8;143;66;77;~100;~100;100,0;15,9;16,1;15,6;
Sorsele;2422;Västerbottens län;24;Samtliga;Engelska;90,0;91,7;88,9;27;11;16;~100;100,0;~100;13,6;15,9;12,0;
Sorsele;2422;Västerbottens län;24;Samtliga;Matematik;90,0;91,7;88,9;27;11;16;77,8;..;~100;9,5;10,2;9,1;
Sorsele;2422;Västerbottens län;24;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;.;..;..;..;..;
Sorsele;2422;Västerbottens län;24;Samtliga;Svenska;88,5;90,9;86,7;23;10;13;100,0;100,0;100,0;13,7;15,5;12,3;
Sorsele;2422;Västerbottens län;24;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;.;..;..;..;..;
Sorsele;2422;Västerbottens län;24;Kommunal;Svenska;88,5;90,9;86,7;23;10;13;100,0;100,0;100,0;13,7;15,5;12,3;
Sorsele;2422;Västerbottens län;24;Kommunal;Matematik;90,0;91,7;88,9;27;11;16;77,8;..;~100;9,5;10,2;9,1;
Sorsele;2422;Västerbottens län;24;Kommunal;Engelska;90,0;91,7;88,9;27;11;16;~100;100,0;~100;13,6;15,9;12,0;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;.;..;..;.;..;.;.;.;..;.;..;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Svenska;96,7;100,0;94,3;59;26;33;~100;100,0;~100;14,0;15,5;12,9;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Engelska;96,8;100,0;94,6;61;26;35;~100;100,0;~100;15,8;16,4;15,4;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Matematik;95,2;100,0;91,9;60;26;34;90,0;100,0;82,4;11,6;12,9;10,7;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Svenska;96,7;100,0;94,3;59;26;33;~100;100,0;~100;14,0;15,5;12,9;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Matematik;95,2;100,0;91,9;60;26;34;90,0;100,0;82,4;11,6;12,9;10,7;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Engelska;96,8;100,0;94,6;61;26;35;~100;100,0;~100;15,8;16,4;15,4;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;.;..;..;.;..;.;.;.;..;.;..;
Staffanstorp;1230;Skåne län;12;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Staffanstorp;1230;Skåne län;12;Samtliga;Svenska;97,2;95,8;98,6;276;137;139;98,2;~100;~100;14,6;15,6;13,7;
Staffanstorp;1230;Skåne län;12;Samtliga;Matematik;91,0;93,1;89,0;264;135;129;90,2;89,6;90,7;12,3;12,2;12,4;
Staffanstorp;1230;Skåne län;12;Samtliga;Engelska;91,4;91,0;91,7;265;132;133;~100;100,0;~100;15,9;16,2;15,6;
Staffanstorp;1230;Skåne län;12;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Staffanstorp;1230;Skåne län;12;Kommunal;Matematik;91,0;93,1;89,0;264;135;129;90,2;89,6;90,7;12,3;12,2;12,4;
Staffanstorp;1230;Skåne län;12;Kommunal;Svenska;97,2;95,8;98,6;276;137;139;98,2;~100;~100;14,6;15,6;13,7;
Staffanstorp;1230;Skåne län;12;Kommunal;Engelska;91,4;91,0;91,7;265;132;133;~100;100,0;~100;15,9;16,2;15,6;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Svenska;87,5;86,3;88,6;294;139;155;98,0;100,0;96,1;13,8;15,1;12,7;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Matematik;88,9;90,5;87,4;311;152;159;90,7;88,8;92,5;11,7;11,6;11,9;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Engelska;84,0;82,1;85,7;293;138;155;97,3;..;~100;15,4;15,2;15,5;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Svenska;87,1;86,0;88,0;276;129;147;97,8;100,0;95,9;13,8;15,0;12,6;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Matematik;88,8;90,4;87,4;294;142;152;90,1;88,0;92,1;11,7;11,5;11,8;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Engelska;83,4;81,5;85,1;275;128;147;97,1;..;~100;15,3;15,1;15,4;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Stenungsund;1415;Västra Götalands län;14;Enskild;Svenska;94,7;90,9;..;18;..;..;100,0;100,0;..;15,1;15,5;..;
Stenungsund;1415;Västra Götalands län;14;Enskild;Matematik;89,5;90,9;..;17;..;..;100,0;100,0;..;12,5;12,0;..;
Stenungsund;1415;Västra Götalands län;14;Enskild;Engelska;94,7;90,9;..;18;..;..;100,0;100,0;..;16,8;16,5;..;
Stockholm;0180;Stockholms län;01;Samtliga;Svenska som andraspråk;83,6;82,1;84,8;1 059;467;592;80,3;86,1;75,7;10,1;11,3;9,1;
Stockholm;0180;Stockholms län;01;Samtliga;Svenska;90,4;90,3;90,5;6 910;3 481;3 429;97,9;98,9;96,9;15,1;16,0;14,2;
Stockholm;0180;Stockholms län;01;Samtliga;Matematik;90,2;89,5;90,8;8 032;3 962;4 070;88,6;87,7;89,5;12,4;12,3;12,5;
Stockholm;0180;Stockholms län;01;Samtliga;Engelska;89,1;88,8;89,4;7 935;3 928;4 007;98,4;98,2;98,5;16,9;16,9;16,8;
Stockholm;0180;Stockholms län;01;Kommunal;Svenska;92,5;92,0;92,9;4 094;2 034;2 060;98,0;98,9;97,2;15,1;16,0;14,3;
Stockholm;0180;Stockholms län;01;Kommunal;Matematik;89,5;88,8;90,2;4 663;2 269;2 394;87,3;85,5;89,0;12,1;11,8;12,3;
Stockholm;0180;Stockholms län;01;Kommunal;Svenska som andraspråk;78,9;76,2;81,0;617;263;354;77,6;81,4;74,9;9,7;10,4;9,1;
Stockholm;0180;Stockholms län;01;Kommunal;Engelska;87,7;87,2;88,1;4 568;2 230;2 338;98,1;97,9;98,3;16,5;16,6;16,5;
Stockholm;0180;Stockholms län;01;Enskild;Svenska;87,6;88,0;87,3;2 816;1 447;1 369;97,6;98,9;96,3;15,0;15,9;14,1;
Stockholm;0180;Stockholms län;01;Enskild;Matematik;91,1;90,6;91,6;3 369;1 693;1 676;90,4;90,7;90,2;12,8;12,8;12,9;
Stockholm;0180;Stockholms län;01;Enskild;Engelska;91,1;90,9;91,3;3 367;1 698;1 669;98,7;98,6;98,9;17,3;17,4;17,2;
Stockholm;0180;Stockholms län;01;Enskild;Svenska som andraspråk;91,1;91,1;91,2;442;204;238;83,9;92,2;76,9;10,7;12,4;9,2;
Storfors;1760;Värmlands län;17;Samtliga;Matematik;91,3;89,3;92,7;63;25;38;~100;~100;~100;11,5;10,7;12,0;
Storfors;1760;Värmlands län;17;Samtliga;Svenska;88,5;87,5;89,2;54;21;33;~100;~100;~100;12,7;13,9;11,9;
Storfors;1760;Värmlands län;17;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Storfors;1760;Värmlands län;17;Samtliga;Engelska;98,6;100,0;97,6;68;28;40;89,7;~100;~100;14,0;13,6;14,3;
Storfors;1760;Värmlands län;17;Kommunal;Svenska;100,0;100,0;100,0;33;12;21;~100;~100;~100;11,6;13,3;10,6;
Storfors;1760;Värmlands län;17;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Storfors;1760;Värmlands län;17;Kommunal;Matematik;100,0;100,0;100,0;41;16;25;~100;100,0;~100;11,8;11,4;12,1;
Storfors;1760;Värmlands län;17;Kommunal;Engelska;100,0;100,0;100,0;41;16;25;82,9;~100;~100;11,6;11,1;12,0;
Storfors;1760;Värmlands län;17;Enskild;Svenska;75,0;..;75,0;21;..;..;100,0;..;100,0;14,4;..;14,2;
Storfors;1760;Värmlands län;17;Enskild;Matematik;78,6;..;81,3;22;..;..;~100;..;~100;10,8;..;11,7;
Storfors;1760;Värmlands län;17;Enskild;Engelska;96,4;100,0;93,8;27;12;15;100,0;100,0;100,0;17,6;16,9;18,2;
Storuman;2421;Västerbottens län;24;Samtliga;Engelska;80,7;90,5;75,0;46;19;27;~100;~100;~100;14,0;14,5;13,6;
Storuman;2421;Västerbottens län;24;Samtliga;Svenska;88,1;89,5;87,0;37;17;20;~100;~100;~100;12,3;14,7;10,3;
Storuman;2421;Västerbottens län;24;Samtliga;Svenska som andraspråk;66,7;..;..;10;..;..;..;.;..;1,3;..;..;
Storuman;2421;Västerbottens län;24;Samtliga;Matematik;86,0;90,5;83,3;49;19;30;73,5;73,7;73,3;9,1;9,9;8,6;
Storuman;2421;Västerbottens län;24;Kommunal;Engelska;80,7;90,5;75,0;46;19;27;~100;~100;~100;14,0;14,5;13,6;
Storuman;2421;Västerbottens län;24;Kommunal;Matematik;86,0;90,5;83,3;49;19;30;73,5;73,7;73,3;9,1;9,9;8,6;
Storuman;2421;Västerbottens län;24;Kommunal;Svenska;88,1;89,5;87,0;37;17;20;~100;~100;~100;12,3;14,7;10,3;
Storuman;2421;Västerbottens län;24;Kommunal;Svenska som andraspråk;66,7;..;..;10;..;..;..;.;..;1,3;..;..;
Strängnäs;0486;Södermanlands län;04;Samtliga;Svenska;89,3;90,6;88,1;385;192;193;95,3;96,4;94,3;13,7;14,8;12,7;
Strängnäs;0486;Södermanlands län;04;Samtliga;Svenska som andraspråk;68,2;..;..;15;..;..;~100;..;..;8,2;..;..;
Strängnäs;0486;Södermanlands län;04;Samtliga;Engelska;87,3;90,1;84,5;397;200;197;95,7;95,5;95,9;15,3;15,4;15,2;
Strängnäs;0486;Södermanlands län;04;Samtliga;Matematik;87,0;88,7;85,4;396;197;199;80,6;84,8;76,4;10,4;11,1;9,7;
Strängnäs;0486;Södermanlands län;04;Kommunal;Engelska;82,2;84,3;80,4;208;97;111;94,7;93,8;95,5;14,4;14,3;14,4;
Strängnäs;0486;Södermanlands län;04;Kommunal;Svenska som andraspråk;68,2;..;..;15;..;..;~100;..;..;8,2;..;..;
Strängnäs;0486;Södermanlands län;04;Kommunal;Matematik;80,6;80,9;80,4;204;93;111;73,5;80,6;67,6;9,2;10,3;8,2;
Strängnäs;0486;Södermanlands län;04;Kommunal;Svenska;87,8;89,5;86,3;201;94;107;93,5;93,6;93,5;12,6;13,5;11,8;
Strängnäs;0486;Södermanlands län;04;Enskild;Engelska;93,6;96,3;90,5;189;103;86;96,8;~100;~100;16,3;16,5;16,2;
Strängnäs;0486;Södermanlands län;04;Enskild;Svenska;91,1;91,6;90,5;184;98;86;97,3;~100;~100;15,0;16,0;13,8;
Strängnäs;0486;Södermanlands län;04;Enskild;Matematik;95,0;97,2;92,6;192;104;88;88,0;88,5;87,5;11,7;11,8;11,6;
Strömstad;1486;Västra Götalands län;14;Samtliga;Svenska;96,1;100,0;93,1;122;55;67;~100;100,0;~100;13,9;15,4;12,6;
Strömstad;1486;Västra Götalands län;14;Samtliga;Engelska;91,3;90,5;92,0;137;57;80;~100;100,0;~100;15,6;16,1;15,3;
Strömstad;1486;Västra Götalands län;14;Samtliga;Matematik;86,0;85,7;86,2;129;54;75;79,8;81,5;78,7;9,8;9,9;9,7;
Strömstad;1486;Västra Götalands län;14;Samtliga;Svenska som andraspråk;87,0;..;93,3;20;..;..;75,0;..;~100;9,0;..;8,9;
Strömstad;1486;Västra Götalands län;14;Kommunal;Svenska;96,1;100,0;93,1;122;55;67;~100;100,0;~100;13,9;15,4;12,6;
Strömstad;1486;Västra Götalands län;14;Kommunal;Engelska;91,3;90,5;92,0;137;57;80;~100;100,0;~100;15,6;16,1;15,3;
Strömstad;1486;Västra Götalands län;14;Kommunal;Matematik;86,0;85,7;86,2;129;54;75;79,8;81,5;78,7;9,8;9,9;9,7;
Strömstad;1486;Västra Götalands län;14;Kommunal;Svenska som andraspråk;87,0;..;93,3;20;..;..;75,0;..;~100;9,0;..;8,9;
Strömsund;2313;Jämtlands län;23;Samtliga;Svenska som andraspråk;80,0;..;..;16;..;..;..;..;..;5,3;..;..;
Strömsund;2313;Jämtlands län;23;Samtliga;Engelska;83,2;86,4;80,6;109;51;58;90,8;~100;..;13,4;14,4;12,5;
Strömsund;2313;Jämtlands län;23;Samtliga;Matematik;82,4;86,4;79,2;108;51;57;80,6;78,4;82,5;9,8;10,0;9,5;
Strömsund;2313;Jämtlands län;23;Samtliga;Svenska;95,5;96,0;95,0;105;48;57;85,7;~100;..;10,7;13,0;8,7;
Strömsund;2313;Jämtlands län;23;Kommunal;Svenska som andraspråk;80,0;..;..;16;..;..;..;..;..;5,3;..;..;
Strömsund;2313;Jämtlands län;23;Kommunal;Svenska;95,5;96,0;95,0;105;48;57;85,7;~100;..;10,7;13,0;8,7;
Strömsund;2313;Jämtlands län;23;Kommunal;Matematik;82,4;86,4;79,2;108;51;57;80,6;78,4;82,5;9,8;10,0;9,5;
Strömsund;2313;Jämtlands län;23;Kommunal;Engelska;83,2;86,4;80,6;109;51;58;90,8;~100;..;13,4;14,4;12,5;
Sundbyberg;0183;Stockholms län;01;Samtliga;Engelska;55,2;62,8;48,2;180;98;82;95,6;~100;~100;15,9;16,0;15,7;
Sundbyberg;0183;Stockholms län;01;Samtliga;Matematik;89,3;89,7;88,8;291;140;151;82,8;81,4;84,1;10,9;11,1;10,7;
Sundbyberg;0183;Stockholms län;01;Samtliga;Svenska som andraspråk;47,3;56,5;40,6;26;13;13;69,2;..;..;8,6;8,5;8,7;
Sundbyberg;0183;Stockholms län;01;Samtliga;Svenska;57,9;64,7;51,4;157;86;71;~100;~100;100,0;14,6;14,9;14,3;
Sundbyberg;0183;Stockholms län;01;Kommunal;Engelska;26,1;31,2;22,4;48;24;24;85,4;~100;~100;13,1;12,6;13,5;
Sundbyberg;0183;Stockholms län;01;Kommunal;Matematik;87,0;85,7;87,9;160;66;94;81,3;75,8;85,1;10,3;10,0;10,6;
Sundbyberg;0183;Stockholms län;01;Kommunal;Svenska som andraspråk;39,6;50,0;..;19;..;..;57,9;..;..;7,2;7,8;..;
Sundbyberg;0183;Stockholms län;01;Kommunal;Svenska;21,3;24,6;19,0;29;14;15;~100;~100;100,0;14,7;13,2;16,0;
Sundbyberg;0183;Stockholms län;01;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Sundbyberg;0183;Stockholms län;01;Enskild;Svenska;94,8;94,7;94,9;128;72;56;~100;~100;100,0;14,6;15,2;13,8;
Sundbyberg;0183;Stockholms län;01;Enskild;Matematik;92,3;93,7;90,5;131;74;57;84,7;86,5;82,5;11,5;12,0;10,9;
Sundbyberg;0183;Stockholms län;01;Enskild;Engelska;93,0;93,7;92,1;132;74;58;~100;~100;100,0;16,9;17,2;16,6;
Sundsvall;2281;Västernorrlands län;22;Samtliga;Svenska som andraspråk;65,7;66,7;65,1;46;18;28;63,0;66,7;60,7;7,3;8,5;6,6;
