Statistik från Skolverket, https://www.skolverket.se

Grundskola - Resultat nationella prov årskurs 9, provbetyg per kön - Engelska, Matematik och Svenska/svenska som andraspråk
Valt läsår: 2017/18
 
Under vårterminen 2018 fanns indikationer på att vissa av de nationella delproven i årskurs 9 hade varit åtkomliga på förhand.
Skolverket rekommenderade då att skolan skulle använda ersättningsprov om man fick kännedom om att provet eller delar av provet
blivit känt bland eleverna på skolan. Resultaten från ersättningsprov samlas inte in. Istället gavs instruktionen vid insamling
av resultaten att ange att "eleven ej deltagit", vilket syftar på att ordinarie prov inte använts.
För provbetyget i matematik är den totala andelen elever som har rapporterats in som "eleven ej deltagit" så stor (närmare 76 procent)
att resultaten inte kan publiceras med den kvalitet som gäller för officiell statistik enligt 3 a § lagen (2001:99) om den officiella statistiken.

;;;;;;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;
Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Ämne;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;
Tyresö;0138;Stockholms län;01;Samtliga;Svenska;90,6;89,7;91,6;523;262;261;98,3;100,0;96,6;14,9;15,7;14,1;
Tyresö;0138;Stockholms län;01;Samtliga;Svenska som andraspråk;79,6;66,7;85,3;38;..;..;60,5;..;58,6;7,0;..;6,8;
Tyresö;0138;Stockholms län;01;Kommunal;Svenska;90,4;88,4;92,4;413;205;208;98,1;100,0;96,2;14,5;15,5;13,6;
Tyresö;0138;Stockholms län;01;Kommunal;Svenska som andraspråk;77,3;..;83,3;33;..;..;54,5;..;52,0;6,1;..;5,8;
Tyresö;0138;Stockholms län;01;Kommunal;Engelska;86,0;84,6;87,5;430;207;223;98,8;~100;~100;15,9;16,0;15,7;
Tyresö;0138;Stockholms län;01;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Tyresö;0138;Stockholms län;01;Enskild;Engelska;97,6;98,4;96,9;122;60;62;100,0;100,0;100,0;18,4;18,2;18,6;
Tyresö;0138;Stockholms län;01;Enskild;Svenska;91,7;95,0;88,3;110;57;53;~100;100,0;~100;16,4;16,7;16,1;
Täby;0160;Stockholms län;01;Samtliga;Engelska;75,9;74,0;77,7;927;440;487;99,4;~100;~100;17,4;17,5;17,4;
Täby;0160;Stockholms län;01;Samtliga;Svenska;87,2;87,2;87,2;1 035;510;525;99,2;~100;..;15,4;16,0;14,9;
Täby;0160;Stockholms län;01;Samtliga;Svenska som andraspråk;74,4;87,5;66,7;32;14;18;71,9;~100;..;9,5;10,7;8,5;
Täby;0160;Stockholms län;01;Kommunal;Svenska som andraspråk;74,1;..;70,0;20;..;..;60,0;..;..;7,0;..;6,4;
Täby;0160;Stockholms län;01;Kommunal;Engelska;57,7;56,7;58,8;288;147;141;~100;~100;~100;16,9;16,8;17,1;
Täby;0160;Stockholms län;01;Kommunal;Svenska;93,4;93,9;92,8;452;245;207;~100;100,0;~100;15,4;16,0;14,6;
Täby;0160;Stockholms län;01;Enskild;Engelska;88,9;88,0;89,6;639;293;346;~100;~100;~100;17,7;17,8;17,6;
Täby;0160;Stockholms län;01;Enskild;Svenska;82,9;81,8;83,9;583;265;318;98,8;~100;..;15,5;16,0;15,1;
Täby;0160;Stockholms län;01;Enskild;Svenska som andraspråk;75,0;..;..;12;..;..;~100;..;..;13,5;..;..;
Töreboda;1473;Västra Götalands län;14;Samtliga;Svenska;93,2;92,3;93,6;68;24;44;~100;100,0;~100;12,6;14,4;11,6;
Töreboda;1473;Västra Götalands län;14;Samtliga;Engelska;75,2;81,1;71,9;76;30;46;93,4;~100;~100;13,3;13,5;13,2;
Töreboda;1473;Västra Götalands län;14;Samtliga;Svenska som andraspråk;53,6;..;..;15;..;..;..;..;..;6,5;..;..;
Töreboda;1473;Västra Götalands län;14;Kommunal;Svenska som andraspråk;53,6;..;..;15;..;..;..;..;..;6,5;..;..;
Töreboda;1473;Västra Götalands län;14;Kommunal;Svenska;93,2;92,3;93,6;68;24;44;~100;100,0;~100;12,6;14,4;11,6;
Töreboda;1473;Västra Götalands län;14;Kommunal;Engelska;75,2;81,1;71,9;76;30;46;93,4;~100;~100;13,3;13,5;13,2;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Engelska;89,0;91,0;86,9;515;264;251;96,1;95,8;96,4;14,5;14,5;14,6;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Svenska;92,4;94,8;89,9;453;239;214;95,8;96,7;94,9;13,1;13,7;12,4;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Svenska som andraspråk;75,8;76,3;75,5;69;29;40;65,2;69,0;62,5;7,2;8,1;6,6;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Engelska;88,1;90,4;85,8;427;217;210;96,3;94,9;97,6;14,5;14,3;14,6;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Svenska;92,0;94,1;89,9;369;191;178;95,4;96,3;94,4;12,9;13,6;12,2;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Svenska som andraspråk;75,6;78,4;73,5;65;29;36;64,6;69,0;61,1;7,2;8,1;6,5;
Uddevalla;1485;Västra Götalands län;14;Enskild;Engelska;93,6;94,0;93,2;88;47;41;~100;100,0;~100;14,8;15,1;14,5;
Uddevalla;1485;Västra Götalands län;14;Enskild;Svenska;94,4;98,0;90,0;84;48;36;~100;~100;~100;13,9;14,2;13,5;
Uddevalla;1485;Västra Götalands län;14;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Svenska som andraspråk;80,6;86,7;76,2;29;13;16;58,6;..;..;6,6;8,3;5,3;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Svenska;93,1;96,7;89,9;241;116;125;96,7;~100;..;13,9;15,0;12,9;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Engelska;87,5;93,3;82,5;258;126;132;95,0;95,2;94,7;14,7;14,7;14,8;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Engelska;87,5;93,3;82,5;258;126;132;95,0;95,2;94,7;14,7;14,7;14,8;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Svenska som andraspråk;80,6;86,7;76,2;29;13;16;58,6;..;..;6,6;8,3;5,3;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Svenska;93,1;96,7;89,9;241;116;125;96,7;~100;..;13,9;15,0;12,9;
Umeå;2480;Västerbottens län;24;Samtliga;Engelska;83,8;80,0;87,3;886;411;475;98,4;98,1;98,7;15,9;15,8;16,0;
Umeå;2480;Västerbottens län;24;Samtliga;Svenska som andraspråk;75,3;67,4;83,0;70;31;39;80,0;~100;..;9,1;10,3;8,2;
Umeå;2480;Västerbottens län;24;Samtliga;Svenska;87,9;84,6;91,0;848;396;452;98,0;97,7;98,2;14,5;15,3;13,8;
Umeå;2480;Västerbottens län;24;Kommunal;Svenska;93,0;92,8;93,2;745;346;399;98,1;98,0;98,2;14,5;15,3;13,8;
Umeå;2480;Västerbottens län;24;Kommunal;Engelska;88,3;87,5;89,1;787;365;422;98,3;97,8;98,8;15,9;15,7;16,0;
Umeå;2480;Västerbottens län;24;Kommunal;Svenska som andraspråk;75,6;68,2;82,6;68;30;38;79,4;~100;..;9,0;10,3;8,0;
Umeå;2480;Västerbottens län;24;Enskild;Engelska;59,3;47,4;75,7;99;46;53;~100;100,0;~100;15,9;16,1;15,7;
Umeå;2480;Västerbottens län;24;Enskild;Svenska;62,8;52,6;76,8;103;50;53;~100;~100;~100;14,2;14,8;13,6;
Umeå;2480;Västerbottens län;24;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Engelska;90,0;91,0;89,2;398;192;206;98,7;~100;~100;15,4;14,9;15,9;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Svenska;90,0;91,2;88,9;324;156;168;95,7;~100;..;13,8;14,2;13,3;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Svenska som andraspråk;81,7;85,0;78,6;67;34;33;77,6;82,4;72,7;9,7;10,7;8,6;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Svenska som andraspråk;75,9;79,2;73,3;41;19;22;75,6;~100;..;9,4;10,3;8,6;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Engelska;85,4;87,5;83,7;223;105;118;~100;~100;~100;15,2;15,0;15,5;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Svenska;85,0;85,4;84,7;176;82;94;94,9;~100;..;13,3;13,7;13,0;
Upplands Väsby;0114;Stockholms län;01;Enskild;Svenska;96,7;98,7;94,9;148;74;74;96,6;100,0;93,2;14,3;14,8;13,8;
Upplands Väsby;0114;Stockholms län;01;Enskild;Svenska som andraspråk;92,9;93,8;91,7;26;15;11;80,8;~100;..;10,1;11,3;8,4;
Upplands Väsby;0114;Stockholms län;01;Enskild;Engelska;96,7;95,6;97,8;175;87;88;~100;~100;100,0;15,7;14,9;16,5;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Svenska som andraspråk;50,0;..;51,4;25;..;..;68,0;..;63,2;7,4;..;6,4;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Engelska;79,9;84,3;75,9;253;129;124;98,0;~100;~100;15,6;15,7;15,5;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Svenska;92,9;94,3;91,5;250;132;118;98,0;~100;~100;14,3;14,8;13,7;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Svenska;93,6;94,0;93,2;234;125;109;97,9;~100;~100;14,2;14,7;13,6;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Engelska;79,8;84,2;75,5;235;123;112;97,9;~100;~100;15,5;15,7;15,3;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Svenska som andraspråk;46,8;..;47,1;22;..;..;63,6;..;..;7,0;..;5,8;
Upplands-Bro;0139;Stockholms län;01;Enskild;Svenska;84,2;..;..;16;..;..;100,0;..;..;15,0;..;..;
Upplands-Bro;0139;Stockholms län;01;Enskild;Engelska;81,8;..;80,0;18;..;..;100,0;..;100,0;17,1;..;17,7;
Upplands-Bro;0139;Stockholms län;01;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Uppsala;0380;Uppsala län;03;Samtliga;Svenska;86,1;82,1;89,9;1 786;824;962;98,1;99,2;97,2;14,4;15,3;13,7;
Uppsala;0380;Uppsala län;03;Samtliga;Svenska som andraspråk;67,8;69,8;66,9;175;60;115;77,7;78,3;77,4;9,6;10,0;9,3;
Uppsala;0380;Uppsala län;03;Samtliga;Engelska;74,4;72,2;76,4;1 736;787;949;97,6;98,1;97,2;16,4;16,5;16,3;
Uppsala;0380;Uppsala län;03;Kommunal;Svenska;86,0;79,8;91,1;1 160;485;675;97,4;98,8;96,4;13,9;14,8;13,2;
Uppsala;0380;Uppsala län;03;Kommunal;Svenska som andraspråk;62,6;65,7;61,1;134;46;88;75,4;73,9;76,1;9,1;9,0;9,1;
Uppsala;0380;Uppsala län;03;Kommunal;Engelska;68,7;64,6;71,9;1 074;438;636;96,6;96,8;96,5;15,7;15,6;15,7;
Uppsala;0380;Uppsala län;03;Enskild;Svenska som andraspråk;93,2;87,5;96,4;41;14;27;85,4;~100;..;11,2;13,4;10,1;
Uppsala;0380;Uppsala län;03;Enskild;Engelska;86,1;84,7;87,7;662;349;313;99,1;~100;..;17,5;17,5;17,5;
Uppsala;0380;Uppsala län;03;Enskild;Svenska;86,3;85,6;87,2;626;339;287;~100;~100;~100;15,4;15,9;14,8;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Engelska;90,0;91,7;88,9;108;44;64;87,0;~100;..;12,7;13,6;12,1;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Svenska som andraspråk;53,8;..;..;14;..;..;~100;..;..;7,7;..;..;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Svenska;97,9;97,3;98,2;92;36;56;92,4;100,0;87,5;12,6;15,1;10,9;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Svenska som andraspråk;53,8;..;..;14;..;..;~100;..;..;7,7;..;..;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Engelska;90,0;91,7;88,9;108;44;64;87,0;~100;..;12,7;13,6;12,1;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Svenska;97,9;97,3;98,2;92;36;56;92,4;100,0;87,5;12,6;15,1;10,9;
Vadstena;0584;Östergötlands län;05;Samtliga;Svenska;95,7;100,0;91,7;67;34;33;100,0;100,0;100,0;14,2;15,3;13,0;
Vadstena;0584;Östergötlands län;05;Samtliga;Engelska;87,5;85,3;89,5;63;29;34;~100;~100;100,0;15,2;15,3;15,1;
Vadstena;0584;Östergötlands län;05;Kommunal;Svenska;95,7;100,0;91,7;67;34;33;100,0;100,0;100,0;14,2;15,3;13,0;
Vadstena;0584;Östergötlands län;05;Kommunal;Engelska;87,5;85,3;89,5;63;29;34;~100;~100;100,0;15,2;15,3;15,1;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Svenska som andraspråk;71,1;..;69,2;27;..;..;66,7;..;61,1;8,8;..;8,2;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Svenska;97,8;97,0;98,6;133;65;68;~100;100,0;~100;14,2;15,6;12,9;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Engelska;85,2;90,0;81,3;150;72;78;~100;~100;~100;14,4;13,9;14,8;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Svenska som andraspråk;71,1;..;69,2;27;..;..;66,7;..;61,1;8,8;..;8,2;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Svenska;97,8;97,0;98,6;133;65;68;~100;100,0;~100;14,2;15,6;12,9;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Engelska;85,2;90,0;81,3;150;72;78;~100;~100;~100;14,4;13,9;14,8;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;Engelska;90,1;90,6;89,8;73;29;44;~100;~100;~100;13,6;13,8;13,5;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;Engelska;90,1;90,6;89,8;73;29;44;~100;~100;~100;13,6;13,8;13,5;
Vallentuna;0115;Stockholms län;01;Samtliga;Svenska som andraspråk;73,3;..;..;11;..;..;..;..;..;9,1;..;..;
Vallentuna;0115;Stockholms län;01;Samtliga;Svenska;92,4;90,4;94,2;330;151;179;97,3;100,0;95,0;14,1;15,4;13,1;
Vallentuna;0115;Stockholms län;01;Samtliga;Engelska;91,4;89,7;92,9;340;156;184;98,5;~100;~100;16,0;16,0;16,0;
Vallentuna;0115;Stockholms län;01;Kommunal;Svenska som andraspråk;71,4;..;..;10;..;..;..;..;..;8,8;..;..;
Vallentuna;0115;Stockholms län;01;Kommunal;Svenska;94,1;93,2;94,7;254;110;144;96,5;100,0;93,8;13,6;15,2;12,4;
Vallentuna;0115;Stockholms län;01;Kommunal;Engelska;91,9;90,3;93,1;261;112;149;~100;~100;~100;15,7;15,9;15,5;
Vallentuna;0115;Stockholms län;01;Enskild;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Vallentuna;0115;Stockholms län;01;Enskild;Svenska;87,4;83,7;92,1;76;41;35;100,0;100,0;100,0;15,9;15,9;15,9;
Vallentuna;0115;Stockholms län;01;Enskild;Engelska;89,8;88,0;92,1;79;44;35;~100;~100;100,0;17,1;16,3;18,1;
Vansbro;2021;Dalarnas län;20;Samtliga;Engelska;77,5;83,3;74,0;62;25;37;90,3;~100;~100;12,6;12,6;12,6;
Vansbro;2021;Dalarnas län;20;Samtliga;Svenska;84,7;86,4;83,8;50;19;31;84,0;100,0;74,2;10,9;14,1;9,0;
Vansbro;2021;Dalarnas län;20;Samtliga;Svenska som andraspråk;71,4;..;..;15;..;..;~100;..;..;10,5;..;..;
Vansbro;2021;Dalarnas län;20;Kommunal;Svenska;84,7;86,4;83,8;50;19;31;84,0;100,0;74,2;10,9;14,1;9,0;
Vansbro;2021;Dalarnas län;20;Kommunal;Engelska;77,5;83,3;74,0;62;25;37;90,3;~100;~100;12,6;12,6;12,6;
Vansbro;2021;Dalarnas län;20;Kommunal;Svenska som andraspråk;71,4;..;..;15;..;..;~100;..;..;10,5;..;..;
Vara;1470;Västra Götalands län;14;Samtliga;Engelska;86,2;89,2;83,7;156;74;82;95,5;~100;~100;14,1;13,7;14,4;
Vara;1470;Västra Götalands län;14;Samtliga;Svenska som andraspråk;75,0;..;..;15;..;..;~100;..;..;8,7;..;..;
Vara;1470;Västra Götalands län;14;Samtliga;Svenska;93,8;94,7;93,0;150;71;79;95,3;~100;~100;12,6;13,5;11,8;
Vara;1470;Västra Götalands län;14;Kommunal;Engelska;86,2;89,2;83,7;156;74;82;95,5;~100;~100;14,1;13,7;14,4;
Vara;1470;Västra Götalands län;14;Kommunal;Svenska;93,8;94,7;93,0;150;71;79;95,3;~100;~100;12,6;13,5;11,8;
Vara;1470;Västra Götalands län;14;Kommunal;Svenska som andraspråk;75,0;..;..;15;..;..;~100;..;..;8,7;..;..;
Varberg;1383;Hallands län;13;Samtliga;Svenska som andraspråk;70,8;..;70,3;34;..;..;82,4;..;80,8;9,3;..;9,3;
Varberg;1383;Hallands län;13;Samtliga;Svenska;94,1;93,8;94,4;591;286;305;96,3;97,9;94,8;13,8;14,4;13,3;
Varberg;1383;Hallands län;13;Samtliga;Engelska;60,8;64,6;57,5;411;204;207;93,2;94,6;91,8;14,4;14,5;14,3;
Varberg;1383;Hallands län;13;Kommunal;Svenska;94,2;94,2;94,2;572;277;295;96,2;97,8;94,6;13,7;14,3;13,2;
Varberg;1383;Hallands län;13;Kommunal;Engelska;62,3;66,2;58,9;407;202;205;93,1;94,6;91,7;14,4;14,5;14,3;
Varberg;1383;Hallands län;13;Kommunal;Svenska som andraspråk;71,7;..;71,4;33;..;..;81,8;..;80,0;9,2;..;9,3;
Varberg;1383;Hallands län;13;Enskild;Svenska;90,5;..;100,0;19;..;..;100,0;..;100,0;15,4;..;15,5;
Varberg;1383;Hallands län;13;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Varberg;1383;Hallands län;13;Enskild;Engelska;..;..;..;..;..;..;..;..;..;..;..;..;
Vaxholm;0187;Stockholms län;01;Samtliga;Engelska;98,4;98,2;98,6;125;56;69;~100;100,0;~100;16,1;16,5;15,8;
Vaxholm;0187;Stockholms län;01;Samtliga;Svenska;96,7;96,5;96,9;115;55;60;~100;100,0;~100;14,3;14,9;13,8;
Vaxholm;0187;Stockholms län;01;Samtliga;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Vaxholm;0187;Stockholms län;01;Kommunal;Svenska;96,7;96,5;96,9;115;55;60;~100;100,0;~100;14,3;14,9;13,8;
Vaxholm;0187;Stockholms län;01;Kommunal;Engelska;98,4;98,2;98,6;125;56;69;~100;100,0;~100;16,1;16,5;15,8;
Vaxholm;0187;Stockholms län;01;Kommunal;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Vellinge;1233;Skåne län;12;Samtliga;Engelska;78,6;85,0;72,4;372;199;173;100,0;100,0;100,0;16,6;16,3;17,0;
Vellinge;1233;Skåne län;12;Samtliga;Svenska;95,9;94,8;97,1;448;217;231;98,7;~100;~100;14,6;15,1;14,1;
Vellinge;1233;Skåne län;12;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Vellinge;1233;Skåne län;12;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Vellinge;1233;Skåne län;12;Kommunal;Engelska;71,7;80,1;63,6;230;125;105;100,0;100,0;100,0;16,5;16,1;16,9;
Vellinge;1233;Skåne län;12;Kommunal;Svenska;96,2;94,7;97,6;304;144;160;~100;~100;100,0;14,7;15,2;14,2;
Vellinge;1233;Skåne län;12;Enskild;Engelska;93,4;94,9;91,9;142;74;68;100,0;100,0;100,0;16,9;16,7;17,1;
Vellinge;1233;Skåne län;12;Enskild;Svenska;95,4;94,9;95,9;144;73;71;96,5;~100;~100;14,5;15,0;13,9;
Vetlanda;0685;Jönköpings län;06;Samtliga;Engelska;52,5;51,3;53,6;168;78;90;92,9;~100;..;13,4;14,0;12,9;
Vetlanda;0685;Jönköpings län;06;Samtliga;Svenska;37,1;34,8;39,5;98;47;51;~100;100,0;~100;12,7;13,8;11,6;
Vetlanda;0685;Jönköpings län;06;Samtliga;Svenska som andraspråk;23,2;.;33,3;13;.;13;..;.;..;4,6;.;4,6;
Vetlanda;0685;Jönköpings län;06;Kommunal;Svenska;35,7;32,8;38,6;92;43;49;~100;100,0;~100;12,6;13,8;11,5;
Vetlanda;0685;Jönköpings län;06;Kommunal;Engelska;51,6;50,0;53,0;162;74;88;93,2;~100;..;13,3;14,0;12,8;
Vetlanda;0685;Jönköpings län;06;Kommunal;Svenska som andraspråk;23,2;.;33,3;13;.;13;..;.;..;4,6;.;4,6;
Vetlanda;0685;Jönköpings län;06;Enskild;Engelska;..;..;..;..;..;..;..;..;..;..;..;..;
Vetlanda;0685;Jönköpings län;06;Enskild;Svenska;..;..;..;..;..;..;..;..;..;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Svenska;92,2;87,9;95,5;71;29;42;93,0;~100;~100;12,7;13,8;12,0;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Engelska;90,4;92,3;88,6;75;36;39;92,0;~100;~100;13,3;13,4;13,3;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Engelska;88,6;90,6;86,8;62;29;33;90,3;~100;~100;12,8;12,8;12,8;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Svenska;92,3;88,9;94,7;60;24;36;91,7;~100;~100;12,2;13,4;11,4;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Vilhelmina;2462;Västerbottens län;24;Enskild;Engelska;100,0;..;..;13;..;..;100,0;..;..;16,0;..;..;
Vilhelmina;2462;Västerbottens län;24;Enskild;Svenska;91,7;..;..;11;..;..;100,0;..;..;15,5;..;..;
Vilhelmina;2462;Västerbottens län;24;Enskild;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Vimmerby;0884;Kalmar län;08;Samtliga;Engelska;43,8;43,7;43,9;67;31;36;88,1;~100;..;12,6;13,3;12,0;
Vimmerby;0884;Kalmar län;08;Samtliga;Svenska;97,1;96,9;97,3;136;63;73;93,4;~100;..;12,7;14,6;11,2;
Vimmerby;0884;Kalmar län;08;Samtliga;Svenska som andraspråk;100,0;..;..;13;..;..;..;..;..;8,7;..;..;
Vimmerby;0884;Kalmar län;08;Kommunal;Svenska som andraspråk;100,0;..;..;13;..;..;..;..;..;8,7;..;..;
Vimmerby;0884;Kalmar län;08;Kommunal;Engelska;43,8;43,7;43,9;67;31;36;88,1;~100;..;12,6;13,3;12,0;
Vimmerby;0884;Kalmar län;08;Kommunal;Svenska;97,1;96,9;97,3;136;63;73;93,4;~100;..;12,7;14,6;11,2;
Vindeln;2404;Västerbottens län;24;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Vindeln;2404;Västerbottens län;24;Samtliga;Svenska;100,0;100,0;100,0;53;28;25;100,0;100,0;100,0;15,2;16,3;14,0;
Vindeln;2404;Västerbottens län;24;Samtliga;Engelska;93,1;93,5;92,6;54;29;25;~100;~100;~100;13,1;13,4;12,8;
Vindeln;2404;Västerbottens län;24;Kommunal;Engelska;93,1;93,5;92,6;54;29;25;~100;~100;~100;13,1;13,4;12,8;
Vindeln;2404;Västerbottens län;24;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Vindeln;2404;Västerbottens län;24;Kommunal;Svenska;100,0;100,0;100,0;53;28;25;100,0;100,0;100,0;15,2;16,3;14,0;
Vingåker;0428;Södermanlands län;04;Samtliga;Svenska;95,5;94,1;97,0;64;32;32;~100;~100;~100;12,1;12,3;12,0;
Vingåker;0428;Södermanlands län;04;Samtliga;Engelska;81,9;86,8;76,9;86;46;40;82,6;..;~100;11,5;10,3;12,9;
Vingåker;0428;Södermanlands län;04;Samtliga;Svenska som andraspråk;55,3;68,4;..;21;..;..;71,4;..;..;8,5;8,3;..;
Vingåker;0428;Södermanlands län;04;Kommunal;Svenska som andraspråk;55,3;68,4;..;21;..;..;71,4;..;..;8,5;8,3;..;
Vingåker;0428;Södermanlands län;04;Kommunal;Engelska;81,9;86,8;76,9;86;46;40;82,6;..;~100;11,5;10,3;12,9;
Vingåker;0428;Södermanlands län;04;Kommunal;Svenska;95,5;94,1;97,0;64;32;32;~100;~100;~100;12,1;12,3;12,0;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Svenska;92,9;93,3;92,5;326;154;172;97,2;..;~100;13,9;14,3;13,5;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Svenska som andraspråk;76,1;81,3;73,3;70;26;44;62,9;69,2;59,1;7,1;8,7;6,3;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Engelska;82,6;82,2;82,9;366;162;204;93,4;92,6;94,1;14,0;13,6;14,3;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Svenska;94,3;93,6;95,0;264;131;133;96,6;..;~100;13,4;13,8;13,0;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Engelska;84,3;83,7;84,8;312;144;168;92,3;91,7;92,9;13,6;13,2;13,9;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Svenska som andraspråk;75,6;81,3;72,4;68;26;42;61,8;69,2;57,1;7,0;8,7;6,0;
Vänersborg;1487;Västra Götalands län;14;Enskild;Engelska;74,0;72,0;75,0;54;18;36;100,0;100,0;100,0;16,2;16,5;16,0;
Vänersborg;1487;Västra Götalands län;14;Enskild;Svenska;87,3;92,0;84,8;62;23;39;100,0;100,0;100,0;16,0;17,4;15,2;
Vänersborg;1487;Västra Götalands län;14;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Vännäs;2460;Västerbottens län;24;Samtliga;Svenska;98,0;96,0;100,0;100;48;52;~100;100,0;~100;13,7;14,7;12,8;
Vännäs;2460;Västerbottens län;24;Samtliga;Svenska som andraspråk;92,3;..;..;12;..;..;..;..;..;7,9;..;..;
Vännäs;2460;Västerbottens län;24;Samtliga;Engelska;97,4;100,0;95,1;112;54;58;95,5;~100;~100;14,9;14,8;15,0;
Vännäs;2460;Västerbottens län;24;Kommunal;Svenska som andraspråk;92,3;..;..;12;..;..;..;..;..;7,9;..;..;
Vännäs;2460;Västerbottens län;24;Kommunal;Engelska;97,4;100,0;95,1;112;54;58;95,5;~100;~100;14,9;14,8;15,0;
Vännäs;2460;Västerbottens län;24;Kommunal;Svenska;98,0;96,0;100,0;100;48;52;~100;100,0;~100;13,7;14,7;12,8;
Värmdö;0120;Stockholms län;01;Samtliga;Engelska;87,6;87,0;88,2;439;207;232;~100;~100;~100;16,3;16,4;16,2;
Värmdö;0120;Stockholms län;01;Samtliga;Svenska;81,2;79,0;83,3;389;184;205;97,2;~100;..;13,5;14,4;12,7;
Värmdö;0120;Stockholms län;01;Samtliga;Svenska som andraspråk;81,8;..;76,5;18;..;..;55,6;..;..;7,1;..;6,2;
